PERMNO,date,TICKER,RET
73139,20200930,SYK,0.054426
73139,20201030,SYK,-0.030523
73139,20201130,SYK,0.155388
73139,20201231,SYK,0.052571
73219,20200131,RGR,0.052945
73219,20200228,RGR,-0.029887
73219,20200331,RGR,0.063489
73219,20200430,RGR,0.044981
73219,20200529,RGR,0.178383
73219,20200630,RGR,0.219121
73219,20200731,RGR,0.070658
73219,20200831,RGR,-0.062554
73219,20200930,RGR,-0.136890
73219,20201030,RGR,0.093198
73219,20201130,RGR,-0.075681
73219,20201231,RGR,0.062541
74908,20200131,SSY,0.056075
74908,20200228,SSY,0.044248
74908,20200331,SSY,-0.423559
74908,20200430,SSY,0.176125
74908,20200529,SSY,0.062000
74908,20200630,SSY,0.053437
74908,20200731,SSY,-0.016760
74908,20200831,SSY,0.159091
74908,20200930,SSY,-0.068627
74908,20201030,SSY,0.178947
74908,20201130,SSY,0.008929
74908,20201231,SSY,0.123894
75033,20200131,VOXX,-0.018265
75033,20200228,VOXX,-0.137209
75033,20200331,VOXX,-0.231806
75033,20200430,VOXX,0.663158
75033,20200529,VOXX,0.006329
75033,20200630,VOXX,0.211740
75033,20200731,VOXX,0.128028
75033,20200831,VOXX,-0.036810
75033,20200930,VOXX,0.224522
75033,20201030,VOXX,0.473342
75033,20201130,VOXX,0.135922
75033,20201231,VOXX,-0.008547
75034,20200131,BKR,-0.147874
75034,20200228,BKR,-0.257156
75034,20200331,BKR,-0.347421
75034,20200430,BKR,0.328571
75034,20200529,BKR,0.196416
75034,20200630,BKR,-0.067838
75034,20200731,BKR,0.006498
75034,20200831,BKR,-0.066495
75034,20200930,BKR,-0.069328
75034,20201030,BKR,0.111362
75034,20201130,BKR,0.279621
75034,20201231,BKR,0.113782
75070,20200131,INT,-0.099033
75070,20200228,INT,-0.277096
75070,20200331,INT,-0.106082
75070,20200430,INT,-0.007149
75070,20200529,INT,0.019200
75070,20200630,INT,0.014914
75070,20200731,INT,-0.086568
75070,20200831,INT,0.121972
75070,20200930,INT,-0.193561
75070,20201030,INT,-0.006607
75070,20201130,INT,0.350119
75070,20201231,INT,0.099930
75104,20200131,VIACA,-0.153555
75104,20200228,VIACA,-0.210111
75104,20200331,VIACA,-0.397667
75104,20200430,VIACA,0.100953
75104,20200529,VIACA,0.249618
75104,20200630,VIACA,0.053404
75104,20200731,VIACA,0.083594
75104,20200831,VIACA,0.100937
75104,20200930,VIACA,-0.000327
75104,20201030,VIACA,-0.014196
75104,20201130,VIACA,0.221701
75104,20201231,VIACA,0.043311
75107,20200131,ABMD,0.092034
75107,20200228,ABMD,-0.193408
75107,20200331,ABMD,-0.033941
75107,20200430,ABMD,0.317512
75107,20200529,ABMD,0.170719
75107,20200630,ABMD,0.078875
75107,20200731,ABMD,0.241679
75107,20200831,ABMD,0.025605
75107,20200930,ABMD,-0.099343
75107,20201030,ABMD,-0.090883
75107,20201130,ABMD,0.088217
75107,20201231,ABMD,0.182780
75154,20200131,CCL,-0.143616
75154,20200228,CCL,-0.219848
75154,20200331,CCL,-0.606396
75154,20200430,CCL,0.207289
75154,20200529,CCL,-0.010063
75154,20200630,CCL,0.043202
75154,20200731,CCL,-0.154689
75154,20200831,CCL,0.187320
75154,20200930,CCL,-0.078883
75154,20201030,CCL,-0.096838
75154,20201130,CCL,0.457330
75154,20201231,CCL,0.084084
75175,20200131,MBI,-0.025806
75175,20200228,MBI,-0.139073
75175,20200331,MBI,-0.084615
75175,20200430,MBI,0.140056
75175,20200529,MBI,-0.130221
75175,20200630,MBI,0.024011
75175,20200731,MBI,0.104828
75175,20200831,MBI,0.012484
75175,20200930,MBI,-0.252774
75175,20201030,MBI,-0.057756
75175,20201130,MBI,0.115587
75175,20201231,MBI,0.032967
75182,20200131,PII,-0.096952
75182,20200228,PII,-0.094621
75182,20200331,PII,-0.416576
75182,20200430,PII,0.473105
75182,20200529,PII,0.231355
75182,20200630,PII,0.066751
75182,20200731,PII,0.119719
75182,20200831,PII,-0.019010
75182,20200930,PII,-0.066310
75182,20201030,PII,-0.036888
75182,20201130,PII,0.063394
75182,20201231,PII,-0.007500
75186,20200131,SCHW,-0.042262
75186,20200228,SCHW,-0.101427
75186,20200331,SCHW,-0.174969
75186,20200430,SCHW,0.121951
75186,20200529,SCHW,-0.043213
75186,20200630,SCHW,-0.060429
75186,20200731,SCHW,-0.017487
75186,20200831,SCHW,0.077225
75186,20200930,SCHW,0.019702
75186,20201030,SCHW,0.134695
75186,20201130,SCHW,0.190951
75186,20201231,SCHW,0.087331
75233,20200131,VGR,-0.018671
75233,20200228,VGR,-0.115677
75233,20200331,VGR,-0.172117
75233,20200430,VGR,0.135881
75233,20200529,VGR,0.068224
75233,20200630,VGR,-0.102362
75233,20200731,VGR,-0.123261
75233,20200831,VGR,0.141723
75233,20200930,VGR,-0.017875
75233,20201030,VGR,-0.051600
75233,20201130,VGR,0.223069
75233,20201231,VGR,0.054270
75241,20200131,PXD,-0.108146
75241,20200228,PXD,-0.090519
75241,20200331,PXD,-0.424173
75241,20200430,PXD,0.273129
75241,20200529,PXD,0.025641
75241,20200630,PXD,0.072598
75241,20200731,PXD,-0.007984
75241,20200831,PXD,0.072328
75241,20200930,PXD,-0.167324
75241,20201030,PXD,-0.074776
75241,20201130,PXD,0.264203
75241,20201231,PXD,0.137801
75269,20200131,DX,0.060803
75269,20200228,DX,-0.031986
75269,20200331,DX,-0.380702
75269,20200430,DX,0.385058
75269,20200529,DX,-0.090846
75269,20200630,DX,0.122084
75269,20200731,DX,0.089510
75269,20200831,DX,0.033657
75269,20200930,DX,-0.031566
75269,20201030,DX,0.085470
75269,20201130,DX,0.083028
75269,20201231,DX,0.018171
75278,20200131,AB,0.082287
75278,20200228,AB,-0.045496
75278,20200331,AB,-0.388688
75278,20200430,AB,0.259817
75278,20200529,AB,0.093510
75278,20200630,AB,0.090909
75278,20200731,AB,0.065345
75278,20200831,AB,0.002816
75278,20200930,AB,-0.050895
75278,20201030,AB,0.100222
75278,20201130,AB,0.096697
75278,20201231,AB,0.059617
75285,20200131,MAN,-0.057775
75285,20200228,MAN,-0.169964
75285,20200331,MAN,-0.302212
75285,20200430,MAN,0.401019
75285,20200529,MAN,-0.054014
75285,20200630,MAN,-0.005641
75285,20200731,MAN,0.000582
75285,20200831,MAN,0.065707
75285,20200930,MAN,0.000273
75285,20201030,MAN,-0.074458
75285,20201130,MAN,0.293944
75285,20201231,MAN,0.040739
75320,20200131,USM,-0.116202
75320,20200228,USM,-0.019051
75320,20200331,USM,-0.067494
75320,20200430,USM,0.086719
75320,20200529,USM,-0.010053
75320,20200630,USM,-0.020311
75320,20200731,USM,-0.038873
75320,20200831,USM,0.226154
75320,20200930,USM,-0.188290
75320,20201030,USM,-0.013884
75320,20201130,USM,0.076580
75320,20201231,USM,-0.021053
75341,20200131,DRE,0.047303
75341,20200228,DRE,-0.099284
75341,20200331,DRE,-0.002772
75341,20200430,DRE,0.071649
75341,20200529,DRE,0.000432
75341,20200630,DRE,0.026392
75341,20200731,DRE,0.135632
75341,20200831,DRE,-0.034959
75341,20200930,DRE,-0.042801
75341,20201030,DRE,0.029539
75341,20201130,DRE,0.008555
75341,20201231,DRE,0.050184
75342,20200131,MTH,0.161185
75342,20200228,MTH,-0.105693
75342,20200331,MTH,-0.424677
75342,20200430,MTH,0.439606
75342,20200529,MTH,0.322298
75342,20200630,MTH,0.095252
75342,20200731,MTH,0.302943
75342,20200831,MTH,-0.031760
75342,20200930,MTH,0.149537
75342,20201030,MTH,-0.211070
75342,20201130,MTH,0.035136
75342,20201231,MTH,-0.081309
75416,20200131,RPT,-0.072473
75416,20200228,RPT,-0.070968
75416,20200331,RPT,-0.517747
75416,20200430,RPT,0.131012
75416,20200529,RPT,-0.153959
75416,20200630,RPT,0.206239
75416,20200731,RPT,-0.106322
75416,20200831,RPT,-0.057878
75416,20200930,RPT,-0.071672
75416,20201030,RPT,-0.101103
75416,20201130,RPT,0.498978
75416,20201231,RPT,0.180082
75460,20200131,TNC,-0.008984
75460,20200228,TNC,-0.070707
75460,20200331,TNC,-0.189964
75460,20200430,TNC,0.021053
75460,20200529,TNC,0.084333
75460,20200630,TNC,0.016734
75460,20200731,TNC,0.024765
75460,20200831,TNC,0.001051
75460,20200930,TNC,-0.091921
75460,20201030,TNC,-0.012260
75460,20201130,TNC,0.130325
75460,20201231,TNC,0.044818
75470,20200131,MIDD,0.024105
75470,20200228,MIDD,-0.003121
75470,20200331,MIDD,-0.491280
75470,20200430,MIDD,-0.021976
75470,20200529,MIDD,0.224160
75470,20200630,MIDD,0.159178
75470,20200731,MIDD,0.052191
75470,20200831,MIDD,0.178666
75470,20200930,MIDD,-0.083657
75470,20201030,MIDD,0.109575
75470,20201130,MIDD,0.366185
75470,20201231,MIDD,-0.051989
75510,20200131,ADBE,0.064674
75510,20200228,ADBE,-0.017144
75510,20200331,ADBE,-0.077886
75510,20200430,ADBE,0.111237
75510,20200529,ADBE,0.093202
75510,20200630,ADBE,0.125996
75510,20200731,ADBE,0.020698
75510,20200831,ADBE,0.155451
75510,20200930,ADBE,-0.044722
75510,20201030,ADBE,-0.088351
75510,20201130,ADBE,0.070163
75510,20201231,ADBE,0.045248
75517,20200131,MRTN,-0.033969
75517,20200228,MRTN,-0.058767
75517,20200331,MRTN,0.052201
75517,20200430,MRTN,0.092593
75517,20200529,MRTN,0.141392
75517,20200630,MRTN,-0.015240
75517,20200731,MRTN,0.058029
75517,20200831,MRTN,0.023291
75517,20200930,MRTN,-0.099119
75517,20201030,MRTN,-0.059743
75517,20201130,MRTN,0.148908
75517,20201231,MRTN,0.007941
75556,20200131,NBN,-0.087312
75556,20200228,NBN,-0.112606
75556,20200331,NBN,-0.344944
75556,20200430,NBN,0.436535
75556,20200529,NBN,0.025075
75556,20200630,NBN,0.022727
75556,20200731,NBN,0.084900
75556,20200831,NBN,-0.019433
75556,20200930,NBN,-0.013934
75556,20201030,NBN,0.042935
75556,20201130,NBN,0.135487
75556,20201231,NBN,0.033976
75573,20200131,ODP,-0.189781
75573,20200228,ODP,0.069820
75573,20200331,ODP,-0.302128
75573,20200430,ODP,0.353659
75573,20200529,ODP,0.112613
75573,20200630,ODP,-0.048583
75573,20200731,ODP,-0.060851
75573,20200831,ODP,0.059357
75573,20200930,ODP,-0.168092
75573,20201030,ODP,0.002571
75573,20201130,ODP,0.470256
75573,20201231,ODP,0.021974
75591,20200131,IEX,-0.044477
75591,20200228,IEX,-0.096735
75591,20200331,IEX,-0.066824
75591,20200430,IEX,0.112374
75591,20200529,IEX,0.040617
75591,20200630,IEX,-0.008345
75591,20200731,IEX,0.046064
75591,20200831,IEX,0.093496
75591,20200930,IEX,0.012096
75591,20201030,IEX,-0.063154
75591,20201130,IEX,0.133576
75591,20201231,IEX,0.031323
75603,20200131,CRUS,-0.067953
75603,20200228,CRUS,-0.106366
75603,20200331,CRUS,-0.043852
75603,20200430,CRUS,0.151912
75603,20200529,CRUS,-0.041270
75603,20200630,CRUS,-0.147627
75603,20200731,CRUS,0.109259
75603,20200831,CRUS,-0.115862
75603,20200930,CRUS,0.113220
75603,20201030,CRUS,0.021053
75603,20201130,CRUS,0.163061
75603,20201231,CRUS,0.026217
75605,20200131,FRME,-0.044241
75605,20200228,FRME,-0.120000
75605,20200331,FRME,-0.235277
75605,20200430,FRME,0.068705
75605,20200529,FRME,-0.008831
75605,20200630,FRME,-0.008197
75605,20200731,FRME,-0.113892
75605,20200831,FRME,0.047073
75605,20200930,FRME,-0.084441
75605,20201030,FRME,0.127375
75605,20201130,FRME,0.276139
75605,20201231,FRME,0.130552
75607,20200131,NLOK,0.113636
75607,20200228,NLOK,0.096235
75607,20200331,NLOK,-0.016816
75607,20200430,NLOK,0.136825
75607,20200529,NLOK,0.070992
75607,20200630,NLOK,-0.124012
75607,20200731,NLOK,0.081694
75607,20200831,NLOK,0.102331
75607,20200930,NLOK,-0.113946
75607,20201030,NLOK,-0.012956
75607,20201130,NLOK,-0.107681
75607,20201231,NLOK,0.139879
75649,20200131,TG,-0.089485
75649,20200228,TG,-0.161671
75649,20200331,TG,-0.076788
75649,20200430,TG,0.054383
75649,20200529,TG,-0.070995
75649,20200630,TG,0.013716
75649,20200731,TG,0.031169
75649,20200831,TG,0.066121
75649,20200930,TG,-0.114590
75649,20201030,TG,-0.019502
75649,20201130,TG,0.084362
75649,20201231,TG,0.441493
75654,20200131,CGNX,-0.090471
75654,20200228,CGNX,-0.125074
75654,20200331,CGNX,-0.052088
75654,20200430,CGNX,0.308385
75654,20200529,CGNX,0.028150
75654,20200630,CGNX,0.052520
75654,20200731,CGNX,0.119725
75654,20200831,CGNX,0.035517
75654,20200930,CGNX,-0.059113
75654,20201030,CGNX,0.012289
75654,20201130,CGNX,0.141123
75654,20201231,CGNX,0.095089
75694,20200131,TECH,-0.043460
75694,20200228,TECH,-0.098871
75694,20200331,TECH,0.003865
75694,20200430,TECH,0.186584
75694,20200529,TECH,0.178311
75694,20200630,TECH,-0.002757
75694,20200731,TECH,0.041996
75694,20200831,TECH,-0.070432
75694,20200930,TECH,-0.030259
75694,20201030,TECH,0.018892
75694,20201130,TECH,0.202924
75694,20201231,TECH,0.046949
75754,20200131,ISDR,0.023097
75754,20200228,ISDR,-0.067726
75754,20200331,ISDR,-0.201794
75754,20200430,ISDR,0.044944
75754,20200529,ISDR,0.123656
75754,20200630,ISDR,-0.028708
75754,20200731,ISDR,0.475862
75754,20200831,ISDR,0.128171
75754,20200930,ISDR,0.176331
75754,20201030,ISDR,0.010060
75754,20201130,ISDR,0.045319
75754,20201231,ISDR,-0.165793
75819,20200131,VTR,0.002078
75819,20200228,VTR,-0.070688
75819,20200331,VTR,-0.486842
75819,20200430,VTR,0.207090
75819,20200529,VTR,0.080371
75819,20200630,VTR,0.060658
75819,20200731,VTR,0.047515
75819,20200831,VTR,0.074296
75819,20200930,VTR,0.029119
75819,20201030,VTR,-0.059342
75819,20201130,VTR,0.213833
75819,20201231,VTR,0.032979
75825,20200131,EOG,-0.126104
75825,20200228,EOG,-0.132355
75825,20200331,EOG,-0.432185
75825,20200430,EOG,0.333101
75825,20200529,EOG,0.072827
75825,20200630,EOG,-0.006082
75825,20200731,EOG,-0.067805
75825,20200831,EOG,-0.032230
75825,20200930,EOG,-0.207322
75825,20201030,EOG,-0.036867
75825,20201130,EOG,0.369159
75825,20201231,EOG,0.063780
75828,20200131,EA,0.003814
75828,20200228,EA,-0.060693
75828,20200331,EA,-0.011838
75828,20200430,EA,0.140661
75828,20200529,EA,0.075442
75828,20200630,EA,0.074626
75828,20200731,EA,0.072472
75828,20200831,EA,-0.015181
75828,20200930,EA,-0.064960
75828,20201030,EA,-0.081129
75828,20201130,EA,0.066094
75828,20201231,EA,0.125401
75831,20200131,DGII,-0.108634
75831,20200228,DGII,-0.161760
75831,20200331,DGII,-0.279456
75831,20200430,DGII,0.189728
75831,20200529,DGII,-0.019383
75831,20200630,DGII,0.046721
75831,20200731,DGII,0.040343
75831,20200831,DGII,0.123762
75831,20200930,DGII,0.147577
75831,20201030,DGII,-0.057582
75831,20201130,DGII,0.164969
75831,20201231,DGII,0.101399
75846,20200131,STAR,0.003446
75846,20200228,STAR,0.046016
75846,20200331,STAR,-0.298744
75846,20200430,STAR,-0.055608
75846,20200529,STAR,0.101796
75846,20200630,STAR,0.127173
75846,20200731,STAR,-0.057630
75846,20200831,STAR,0.075797
75846,20200930,STAR,-0.046042
75846,20201030,STAR,-0.000847
75846,20201130,STAR,0.204237
75846,20201231,STAR,0.053191
75853,20200131,ZIXI,-0.004425
75853,20200228,ZIXI,0.167407
75853,20200331,ZIXI,-0.453046
75853,20200430,ZIXI,0.271462
75853,20200529,ZIXI,0.226277
75853,20200630,ZIXI,0.026786
75853,20200731,ZIXI,0.031159
75853,20200831,ZIXI,-0.148278
75853,20200930,ZIXI,-0.036304
75853,20201030,ZIXI,0.049658
75853,20201130,ZIXI,0.174551
75853,20201231,ZIXI,0.198611
75854,20200131,LSCC,-0.028213
75854,20200228,LSCC,-0.034946
75854,20200331,LSCC,-0.007242
75854,20200430,LSCC,0.263187
75854,20200529,LSCC,0.104842
75854,20200630,LSCC,0.141536
75854,20200731,LSCC,0.095104
75854,20200831,LSCC,-0.080090
75854,20200930,LSCC,0.012587
75854,20201030,LSCC,0.205111
75854,20201130,LSCC,0.199140
75854,20201231,LSCC,0.094863
75860,20200131,IMGN,-0.074437
75860,20200228,IMGN,-0.058201
75860,20200331,IMGN,-0.233708
75860,20200430,IMGN,0.196481
75860,20200529,IMGN,0.147059
75860,20200630,IMGN,-0.017094
75860,20200731,IMGN,-0.106522
75860,20200831,IMGN,-0.099757
75860,20200930,IMGN,-0.027027
75860,20201030,IMGN,0.566667
75860,20201130,IMGN,-0.033688
75860,20201231,IMGN,0.183486
75905,20200131,GIII,-0.187761
75905,20200228,GIII,-0.178243
75905,20200331,GIII,-0.655635
75905,20200430,GIII,0.471429
75905,20200529,GIII,-0.088261
75905,20200630,GIII,0.286544
75905,20200731,GIII,-0.255831
75905,20200831,GIII,0.118301
75905,20200930,GIII,0.185353
75905,20201030,GIII,0.028223
75905,20201130,GIII,0.511128
75905,20201231,GIII,0.165439
75906,20200131,GSBC,-0.085439
75906,20200228,GSBC,-0.098401
75906,20200331,GSBC,-0.206003
75906,20200430,GSBC,0.053713
75906,20200529,GSBC,-0.047216
75906,20200630,GSBC,0.003452
75906,20200731,GSBC,-0.106293
75906,20200831,GSBC,0.068478
75906,20200930,GSBC,-0.051375
75906,20201030,GSBC,0.130591
75906,20201130,GSBC,0.120879
75906,20201231,GSBC,0.072767
75912,20200131,PTC,0.109895
75912,20200228,PTC,-0.091073
75912,20200331,PTC,-0.189808
75912,20200430,PTC,0.131351
75912,20200529,PTC,0.102960
75912,20200630,PTC,0.018460
75912,20200731,PTC,0.099884
75912,20200831,PTC,0.068373
75912,20200930,PTC,-0.095066
75912,20201030,PTC,0.014023
75912,20201130,PTC,0.285765
75912,20201231,PTC,0.109040
75976,20200131,NEOG,0.030800
75976,20200228,NEOG,-0.096923
75976,20200331,NEOG,0.102716
75976,20200430,NEOG,-0.065681
75976,20200529,NEOG,0.137881
75976,20200630,NEOG,0.089582
75976,20200731,NEOG,-0.010696
75976,20200831,NEOG,-0.007425
75976,20200930,NEOG,0.026903
75976,20201030,NEOG,-0.108754
75976,20201130,NEOG,0.064239
75976,20201231,NEOG,0.068445
75985,20200131,HALL,-0.021059
75985,20200228,HALL,-0.175581
75985,20200331,HALL,-0.715092
75985,20200430,HALL,0.069307
75985,20200529,HALL,-0.460648
75985,20200630,HALL,0.497854
75985,20200731,HALL,-0.186246
75985,20200831,HALL,0.176056
75985,20200930,HALL,-0.215569
75985,20201030,HALL,0.034351
75985,20201130,HALL,0.191882
75985,20201231,HALL,0.102167
76038,20200131,BLFS,-0.147713
76038,20200228,BLFS,0.026106
76038,20200331,BLFS,-0.328622
76038,20200430,BLFS,0.150526
76038,20200529,BLFS,0.505032
76038,20200630,BLFS,-0.006079
76038,20200731,BLFS,0.182263
76038,20200831,BLFS,0.102949
76038,20200930,BLFS,0.357411
76038,20201030,BLFS,-0.007948
76038,20201130,BLFS,0.253570
76038,20201231,BLFS,0.108363
76076,20200131,CSCO,-0.034195
76076,20200228,CSCO,-0.131390
76076,20200331,CSCO,-0.015527
76076,20200430,CSCO,0.087255
76076,20200529,CSCO,0.128362
76076,20200630,CSCO,-0.024676
76076,20200731,CSCO,0.017581
76076,20200831,CSCO,-0.103609
76076,20200930,CSCO,-0.067030
76076,20201030,CSCO,-0.079462
76076,20201130,CSCO,0.198329
76076,20201231,CSCO,0.040214
76081,20200131,THO,0.083860
76081,20200228,THO,-0.063462
76081,20200331,THO,-0.440658
76081,20200430,THO,0.578947
76081,20200529,THO,0.302115
76081,20200630,THO,0.240487
76081,20200731,THO,0.070027
76081,20200831,THO,-0.171594
76081,20200930,THO,0.008790
76081,20201030,THO,-0.107810
76081,20201130,THO,0.141050
76081,20201231,THO,-0.032225
76082,20200131,COG,-0.184951
76082,20200228,COG,-0.011356
76082,20200331,COG,0.234027
76082,20200430,COG,0.257708
76082,20200529,COG,-0.077706
76082,20200630,COG,-0.134073
76082,20200731,COG,0.088475
76082,20200831,COG,0.019786
76082,20200930,COG,-0.084871
76082,20201030,COG,0.024770
76082,20201130,COG,-0.009556
76082,20201231,COG,-0.070776
76095,20200131,HOLX,0.025091
76095,20200228,HOLX,-0.119581
76095,20200331,HOLX,-0.255093
76095,20200430,HOLX,0.427350
76095,20200529,HOLX,0.057884
76095,20200630,HOLX,0.075472
76095,20200731,HOLX,0.224211
76095,20200831,HOLX,-0.144167
76095,20200930,HOLX,0.113027
76095,20201030,HOLX,0.035354
76095,20201130,HOLX,0.004504
76095,20201231,HOLX,0.053522
76123,20200131,JOE,0.059506
76123,20200228,JOE,-0.063779
76123,20200331,JOE,-0.146924
76123,20200430,JOE,0.090584
76123,20200529,JOE,0.051913
76123,20200630,JOE,0.008831
76123,20200731,JOE,0.061277
76123,20200831,JOE,0.126152
76123,20200930,JOE,-0.111159
76123,20201030,JOE,0.310713
76123,20201130,JOE,0.223373
76123,20201231,JOE,0.285974
76128,20200131,VICR,0.071276
76128,20200228,VICR,-0.136064
76128,20200331,VICR,0.030065
76128,20200430,VICR,0.193758
76128,20200529,VICR,0.146887
76128,20200630,VICR,0.179895
76128,20200731,VICR,0.132314
76128,20200831,VICR,0.068246
76128,20200930,VICR,-0.106860
76128,20201030,VICR,0.003474
76128,20201130,VICR,0.050769
76128,20201231,VICR,0.125183
76135,20200131,GVA,-0.019516
76135,20200228,GVA,-0.251014
76135,20200331,GVA,-0.246555
76135,20200430,GVA,0.083004
76135,20200529,GVA,0.070560
76135,20200630,GVA,0.094886
76135,20200731,GVA,-0.113898
76135,20200831,GVA,0.096109
76135,20200930,GVA,-0.045723
76135,20201030,GVA,0.096536
76135,20201130,GVA,0.274987
76135,20201231,GVA,0.090171
76136,20200131,KMPR,-0.039742
76136,20200228,KMPR,-0.070949
76136,20200331,KMPR,0.080331
76136,20200430,KMPR,-0.096141
76136,20200529,KMPR,-0.052365
76136,20200630,KMPR,0.143848
76136,20200731,KMPR,0.082736
76136,20200831,KMPR,-0.007132
76136,20200930,KMPR,-0.139454
76136,20201030,KMPR,-0.077360
76136,20201130,KMPR,0.220402
76136,20201231,KMPR,0.025083
76185,20200131,TYL,0.078861
76185,20200228,TYL,-0.031914
76185,20200331,TYL,-0.053582
76185,20200430,TYL,0.081366
76185,20200529,TYL,0.170320
76185,20200630,TYL,-0.075751
76185,20200731,TYL,0.029895
76185,20200831,TYL,-0.033422
76185,20200930,TYL,0.009412
76185,20201030,TYL,0.102766
76185,20201130,TYL,0.112441
76185,20201231,TYL,0.020861
76201,20200131,XLNX,-0.135931
76201,20200228,XLNX,-0.007339
76201,20200331,XLNX,-0.066475
76201,20200430,XLNX,0.121375
76201,20200529,XLNX,0.056407
76201,20200630,XLNX,0.070038
76201,20200731,XLNX,0.091066
76201,20200831,XLNX,-0.026176
76201,20200930,XLNX,0.000768
76201,20201030,XLNX,0.138622
76201,20201130,XLNX,0.229505
76201,20201231,XLNX,-0.025970
76224,20200131,BHE,-0.104191
76224,20200228,BHE,-0.116959
76224,20200331,BHE,-0.258646
76224,20200430,BHE,0.033517
76224,20200529,BHE,0.025653
76224,20200630,BHE,0.026899
76224,20200731,BHE,-0.057407
76224,20200831,BHE,-0.036837
76224,20200930,BHE,0.035696
76224,20201030,BHE,0.033747
76224,20201130,BHE,0.167547
76224,20201231,BHE,0.117188
76226,20200131,VIAC,-0.186800
76226,20200228,VIAC,-0.278933
76226,20200331,VIAC,-0.420967
76226,20200430,VIAC,0.231977
76226,20200529,VIAC,0.201622
76226,20200630,VIAC,0.135969
76226,20200731,VIAC,0.117925
76226,20200831,VIAC,0.068278
76226,20200930,VIAC,0.014363
76226,20201030,VIAC,0.019993
76226,20201130,VIAC,0.234862
76226,20201231,VIAC,0.062925
76230,20200131,TRMB,0.019909
76230,20200228,TRMB,-0.071496
76230,20200331,TRMB,-0.193769
76230,20200430,TRMB,0.087967
76230,20200529,TRMB,0.129656
76230,20200630,TRMB,0.104039
76230,20200731,TRMB,0.030563
76230,20200831,TRMB,0.177488
76230,20200930,TRMB,-0.070788
76230,20201030,TRMB,-0.011704
76230,20201130,TRMB,0.243923
76230,20201231,TRMB,0.115250
76261,20200131,EXPO,0.054485
76261,20200228,EXPO,0.012093
76261,20200331,EXPO,-0.021045
76261,20200430,EXPO,-0.021972
76261,20200529,EXPO,0.055595
76261,20200630,EXPO,0.092672
76261,20200731,EXPO,0.038675
76261,20200831,EXPO,-0.042886
76261,20200930,EXPO,-0.102355
76261,20201030,EXPO,-0.033875
76261,20201130,EXPO,0.192844
76261,20201231,EXPO,0.086857
76266,20200131,PRK,-0.072377
76266,20200228,PRK,-0.067706
76266,20200331,PRK,-0.110857
76266,20200430,PRK,0.030139
76266,20200529,PRK,-0.051138
76266,20200630,PRK,-0.059971
76266,20200731,PRK,0.218528
76266,20200831,PRK,0.060285
76266,20200930,PRK,-0.088422
76266,20201030,PRK,0.118228
76266,20201130,PRK,0.114348
76266,20201231,PRK,0.038572
76279,20200131,MTRX,-0.120629
76279,20200228,MTRX,-0.399602
76279,20200331,MTRX,-0.216060
76279,20200430,MTRX,0.102429
76279,20200529,MTRX,0.055556
76279,20200630,MTRX,-0.117967
76279,20200731,MTRX,-0.099280
76279,20200831,MTRX,0.055397
76279,20200930,MTRX,-0.096320
76279,20201030,MTRX,-0.089820
76279,20201130,MTRX,0.260526
76279,20201231,MTRX,0.150313
76282,20200131,AN,-0.127288
76282,20200228,AN,0.006833
76282,20200331,AN,-0.343319
76282,20200430,AN,0.327156
76282,20200529,AN,0.060150
76282,20200630,AN,-0.048126
76282,20200731,AN,0.366152
76282,20200831,AN,0.107519
76282,20200930,AN,-0.069117
76282,20201030,AN,0.071793
76282,20201130,AN,0.080381
76282,20201231,AN,0.138685
76392,20200131,MMSI,0.166560
76392,20200228,MMSI,-0.011258
76392,20200331,MMSI,-0.132185
76392,20200430,MMSI,0.306240
76392,20200529,MMSI,0.102156
76392,20200630,MMSI,0.014670
76392,20200731,MMSI,-0.020372
76392,20200831,MMSI,0.097943
76392,20200930,MMSI,-0.114053
76392,20201030,MMSI,0.150575
76392,20201130,MMSI,0.100300
76392,20201231,MMSI,0.007990
76461,20200131,VERU,0.044776
76461,20200228,VERU,0.180000
76461,20200331,VERU,-0.208232
76461,20200430,VERU,-0.012232
76461,20200529,VERU,0.154799
76461,20200630,VERU,-0.104558
76461,20200731,VERU,-0.152695
76461,20200831,VERU,-0.021201
76461,20200930,VERU,-0.054152
76461,20201030,VERU,-0.038168
76461,20201130,VERU,0.206349
76461,20201231,VERU,1.845395
76478,20200131,ESE,0.037405
76478,20200228,ESE,-0.052522
76478,20200331,ESE,-0.165090
76478,20200430,ESE,0.006192
76478,20200529,ESE,0.082700
76478,20200630,ESE,0.023242
76478,20200731,ESE,0.017627
76478,20200831,ESE,0.046311
76478,20200930,ESE,-0.103203
76478,20201030,ESE,0.038853
76478,20201130,ESE,0.181742
76478,20201231,ESE,0.044489
76504,20200131,CATY,-0.052300
76504,20200228,CATY,-0.137826
76504,20200331,CATY,-0.254386
76504,20200430,CATY,0.216558
76504,20200529,CATY,-0.026146
76504,20200630,CATY,-0.021331
76504,20200731,CATY,-0.080608
76504,20200831,CATY,0.033912
76504,20200930,CATY,-0.121912
76504,20201030,CATY,0.085332
76504,20201130,CATY,0.213770
76504,20201231,CATY,0.139469
76515,20200131,CVA,0.009434
76515,20200228,CVA,-0.108144
76515,20200331,CVA,-0.341317
76515,20200430,CVA,-0.090058
76515,20200529,CVA,0.156812
76515,20200630,CVA,0.074444
