gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,ceq,csho,ebit,ni,sale,costat,prcc_c
005125,20191231,2019,INDL,C,D,STD,GPC,USD,3674.7070,145.3780,1132.6020,621.0850,19392.3050,A,106.2300
005149,20191231,2019,INDL,C,D,STD,GTY,USD,589.4390,41.3680,71.6150,49.7230,140.6750,A,32.8700
005179,20191231,2019,INDL,C,D,STD,GLT,USD,555.9590,44.2480,50.0660,-21.5410,927.6730,A,18.3000
005234,20191231,2019,INDL,C,D,STD,GT,USD,4351.0000,232.6500,824.0000,-311.0000,14745.0000,A,15.5550
005237,20191231,2019,INDL,C,D,STD,GRC,USD,307.8780,26.0680,43.8400,35.8150,398.1790,A,37.5000
005250,20191231,2019,INDL,C,D,STD,GRA,USD,395.7000,66.7360,433.8000,126.3000,1958.1000,A,69.8500
005252,20191231,2019,INDL,C,D,STD,GGG,USD,1024.9310,167.2870,424.4560,343.8530,1646.0450,A,52.0000
005254,20200331,2019,INDL,C,D,STD,GHM,USD,96.7240,9.8810,1.2690,1.8720,90.6040,A,21.8800
005256,20191231,2019,INDL,C,D,STD,GWW,USD,1855.0000,53.6880,1388.0000,849.0000,11486.0000,A,338.5200
005284,20191231,2019,INDL,C,D,STD,GTN,USD,1464.0000,99.5400,503.0000,179.0000,2122.0000,A,21.4400
005338,20191031,2019,INDL,C,D,STD,GEF,USD,1133.1000,48.2660,452.5000,171.0000,4595.0000,A,44.2000
005439,20191231,2019,INDL,C,D,STD,HAL,USD,8012.0000,878.0000,2058.0000,-1131.0000,22408.0000,A,24.4700
005492,20190630,2019,INDL,C,D,STD,LHX,USD,3363.0000,118.5530,1157.0000,949.0000,6801.0000,A,197.8700
005496,20191231,2019,INDL,C,D,STD,HSC,USD,741.5800,78.5150,116.8580,503.9190,1503.7420,A,23.0100
005518,20191231,2019,INDL,C,D,STD,HAS,USD,2995.5300,136.8630,669.8280,520.4540,4720.2270,A,105.6100
005520,20191231,2019,INDL,C,D,STD,AMOT,USD,119.1940,9.5990,29.5560,17.0220,371.0840,A,48.5000
005523,20191231,2019,INDL,C,D,STD,HVT,USD,260.5030,19.1130,27.0210,21.8650,802.3700,A,20.1600
005526,20191231,2019,INDL,C,D,STD,HE,USD,2280.2600,108.9730,337.9120,219.7720,2874.6010,A,46.8600
005530,20200331,2019,INDL,C,D,STD,HWKN,USD,233.4840,10.5120,42.2710,28.3670,540.1980,A,45.8100
005539,20191231,2019,INDL,C,D,STD,HCSG,USD,460.3050,74.1490,87.3790,64.5810,1840.7780,A,24.3200
005543,20191231,2019,INDL,C,D,STD,WELL,USD,15540.4440,410.2570,1273.2530,1232.4320,5163.7400,A,81.7800
005559,20191231,2019,INDL,C,D,STD,STRL,USD,219.9180,27.7720,53.8990,39.9010,1126.2780,A,14.0800
005560,20191231,2019,INDL,C,D,STD,HL,USD,1692.3840,522.8960,-36.7270,-99.5570,673.2660,A,3.3900
005567,20191031,2019,INDL,C,D,STD,HEI,USD,1666.5420,134.4960,459.7270,327.8960,2055.6470,A,114.1500
005568,20191231,2019,INDL,C,D,STD,KHC,USD,51623.0000,1221.0000,5090.0000,1935.0000,24977.0000,A,32.1300
005572,20200229,2019,INDL,C,D,STD,HELE,USD,1161.7230,25.1940,225.1100,152.3330,1707.4320,A,179.7900
005581,20190930,2019,INDL,C,D,STD,HP,USD,4012.2230,108.4380,-12.2690,-33.6560,2787.3300,A,45.4300
005597,20191231,2019,INDL,C,D,STD,HSY,USD,1739.2220,208.8290,1716.5820,1149.6920,7986.2520,A,146.9800
005606,20191031,2019,INDL,C,D,STD,HPQ,USD,-1193.0000,1457.7190,4187.0000,3152.0000,58756.0000,A,20.5500
005608,20191231,2019,INDL,C,D,STD,HXL,USD,1446.1000,83.6000,425.2000,306.6000,2355.7000,A,73.3100
005639,20190930,2019,INDL,C,D,STD,HRC,USD,1573.3000,66.6250,380.2000,152.2000,2912.6000,A,113.5300
005643,20191231,2019,INDL,C,D,STD,HLT,USD,-482.0000,278.9850,1579.0000,881.0000,9452.0000,A,110.9100
005667,20191231,2019,INDL,C,D,STD,HFC,USD,5978.1930,161.8470,1463.2880,772.3880,17486.5780,A,50.7100
005680,20200131,2019,INDL,C,D,STD,HD,USD,-3116.0000,1077.0000,15843.0000,11242.0000,110225.0000,A,218.3800
005690,20191231,2019,INDL,C,D,STD,HNI,USD,584.0440,42.5950,153.9130,110.5050,2246.9470,A,37.4600
005709,20191031,2019,INDL,C,D,STD,HRL,USD,5921.4580,534.4890,1140.5950,978.8060,9497.3170,A,45.1100
005742,20191231,2019,INDL,C,D,STD,CNP,USD,6619.0000,502.2420,1477.0000,791.0000,12301.0000,A,27.2700
005763,20191031,2019,INDL,C,D,STD,UBA,USD,354.7240,39.8570,55.3310,37.2800,139.2290,A,24.8400
005764,20191231,2019,INDL,C,D,STD,HUBB,USD,1947.1000,54.5140,633.6000,400.9000,4591.0000,A,147.8200
005783,20191231,2019,INDL,C,D,STD,JBHT,USD,2267.0290,106.2130,814.4820,516.3200,9165.2580,A,116.7800
005786,20191231,2019,INDL,C,D,STD,HBAN,USD,10592.0000,1020.0030,2003.0000,1411.0000,5640.0000,A,15.0800
005788,20191031,2019,INDL,C,D,STD,HURC,USD,240.2450,6.7670,22.5400,17.4950,263.3770,A,38.3600
005849,20191231,2019,INDL,C,D,STD,BVH,USD,549.7950,91.4880,944.4220,17.6910,984.7760,A,4.7700
005860,20191231,2019,INDL,C,D,STD,ITT,USD,2074.9000,87.8000,433.8000,325.1000,2846.4000,A,73.9100
005862,20191231,2019,INDL,C,D,STD,RYN,USD,1439.9810,129.3310,111.5600,59.1050,711.5560,A,32.7600
005870,20191231,2019,INDL,C,D,STD,IDA,USD,2464.6280,50.3980,298.3260,232.8540,1346.3830,A,106.8000
005878,20191231,2019,INDL,C,D,STD,ITW,USD,3026.0000,319.8000,3402.0000,2521.0000,14109.0000,A,179.6300
005959,20191231,2019,INDL,C,D,STD,TT,USD,7267.6000,238.3050,2235.5000,1410.9000,16598.9000,A,132.9200
005968,20191231,2019,INDL,C,D,STD,RYI,USD,172.6000,37.7840,191.1000,82.4000,4501.6000,A,11.8300
005987,20190930,2019,INDL,C,D,STD,GFF,USD,477.7630,46.8060,133.6190,37.2870,2209.2890,A,20.3300
006008,20191231,2019,INDL,C,D,STD,INTC,USD,77504.0000,4290.0000,22428.0000,21048.0000,71965.0000,A,59.8500
006013,20191231,2019,INDL,C,D,STD,INS,USD,37.2890,8.9250,13.3820,10.9690,34.3030,A,39.9400
006034,20191231,2019,INDL,C,D,STD,TILE,USD,368.2020,58.4160,143.8500,79.2000,1343.0290,A,16.5900
006066,20191231,2019,INDL,C,D,STD,IBM,USD,20841.0000,887.1100,10849.0000,9431.0000,77147.0000,A,134.0400
006078,20191231,2019,INDL,C,D,STD,IFF,USD,6217.3040,106.7870,784.1310,455.8730,5140.0840,A,129.0200
006081,20191031,2019,INDL,C,D,STD,NAV,USD,-3728.0000,99.2000,884.0000,221.0000,11251.0000,A,28.9400
006100,20191231,2019,INDL,C,D,STD,IDCC,USD,761.5570,30.7010,51.7350,20.9280,324.4240,A,54.4900
006104,20191231,2019,INDL,C,D,STD,IP,USD,7713.0000,392.1160,2545.0000,1225.0000,22376.0000,A,46.0500
006136,20191231,2019,INDL,C,D,STD,IPG,USD,2775.9000,387.0000,1119.9000,656.0000,10221.3000,A,23.1000
006158,20191231,2019,INDL,C,D,STD,IVC,USD,308.5160,33.6620,2.0060,-53.3270,927.9640,A,9.0200
006216,20190930,2019,INDL,C,D,STD,J,USD,5714.6910,132.8790,760.0860,847.1840,12737.8680,A,89.8300
006223,20191231,2019,INDL,C,D,STD,EME,USD,2057.1340,56.2200,462.4150,325.1400,9174.6110,A,86.3000
006266,20191231,2019,INDL,C,D,STD,JNJ,USD,59471.0000,2632.5070,21121.0000,15119.0000,82059.0000,A,145.8700
006268,20190930,2019,INDL,C,D,STD,JCI,USD,19766.0000,777.6310,1223.0000,5674.0000,23968.0000,A,40.7100
006304,20190630,2019,INDL,C,D,STD,KLAC,USD,2659.1080,159.4750,1429.5730,1175.6170,4568.9040,A,178.1700
006310,20191231,2019,INDL,C,D,STD,KMI,USD,33742.0000,2264.9360,3928.0000,2190.0000,13209.0000,A,21.1700
006326,20191231,2019,INDL,C,D,STD,KAMN,USD,823.2020,27.8390,63.6180,209.8290,761.6080,A,65.9200
006335,20191231,2019,INDL,C,D,STD,KSU,USD,4416.9000,96.1160,1050.1000,538.9000,2866.0000,A,153.1600
006338,20191231,2019,INDL,C,D,STD,EVRG,USD,8571.9000,226.6410,1217.7000,669.9000,5147.8000,A,65.0900
006375,20191231,2019,INDL,C,D,STD,K,USD,2747.0000,341.5430,1757.0000,960.0000,13578.0000,A,69.1600
006379,20191231,2019,INDL,C,D,STD,KELYA,USD,1264.5000,39.1000,90.8000,112.4000,5355.6000,A,22.5800
006386,20190630,2019,INDL,C,D,STD,KMT,USD,1335.1720,82.4210,345.7000,241.9250,2375.2340,A,36.8900
006433,20190630,2019,INDL,C,D,STD,KBAL,USD,216.4900,36.8120,52.9580,39.3440,768.0700,A,20.6700
006435,20191231,2019,INDL,C,D,STD,KMB,USD,-33.0000,341.4480,3296.0000,2157.0000,18450.0000,A,137.5500
006461,20191231,2019,INDL,C,D,STD,KEX,USD,3368.6230,59.9590,239.0740,142.3470,2838.3990,A,89.5300
006502,20200131,2019,INDL,C,D,STD,KR,USD,8602.0000,788.0000,2646.0000,1659.0000,122286.0000,A,28.9900
006527,20190630,2019,INDL,C,D,STD,LYTS,USD,119.9370,25.9670,4.0280,-16.3390,328.8520,A,6.0500
006543,20200430,2019,INDL,C,D,STD,LZB,USD,700.7530,45.8570,141.2650,77.4690,1703.9820,A,31.4800
006547,20190930,2019,INDL,C,D,STD,SR,USD,2301.0000,50.9740,302.7000,184.6000,1952.4000,A,83.3100
006565,20190630,2019,INDL,C,D,STD,LRCX,USD,4673.8650,144.4330,2483.2500,2191.4300,9653.5590,A,292.4000
006573,20190630,2019,INDL,C,D,STD,LANC,USD,726.8730,27.4910,176.3870,150.5490,1307.7870,A,160.1000
006617,20191231,2019,INDL,C,D,STD,LAWS,USD,108.0010,9.0440,9.0660,7.2210,370.7850,A,52.1000
006649,20191231,2019,INDL,C,D,STD,LEG,USD,1312.0000,131.8000,523.0000,333.8000,4752.5000,A,50.8300
006669,20191130,2019,INDL,C,D,STD,LEN,USD,15949.5170,315.8930,2461.1810,1849.0520,22259.5610,A,55.7900
006682,20191130,2019,INDL,C,D,STD,JEF,USD,9579.7050,291.6440,1551.3110,964.6960,5081.4970,A,21.3700
006730,20191231,2019,INDL,C,D,STD,LLY,USD,2606.9000,907.5260,5874.1000,8318.4000,22319.5000,A,131.4300
006733,20200131,2019,INDL,C,D,STD,LB,USD,-1499.0000,277.0000,978.0000,-366.0000,12914.0000,A,18.1200
006737,20191231,2019,INDL,C,D,STD,LECO,USD,818.1720,60.5920,390.9100,293.1090,3003.2720,A,96.7300
006742,20191231,2019,INDL,C,D,STD,LNC,USD,19689.0000,196.6690,1419.0000,886.0000,17236.0000,A,59.0100
006774,20191231,2019,INDL,C,D,STD,LMT,USD,3127.0000,280.0000,8427.0000,6230.0000,59812.0000,A,389.3800
006781,20191231,2019,INDL,C,D,STD,L,USD,19119.0000,290.9700,1510.0000,932.0000,14701.0000,A,52.4900
006788,20191231,2019,INDL,C,D,STD,RRC,USD,2347.4880,249.6310,-1985.0800,-1716.2970,2826.4780,A,4.8500
006821,20191231,2019,INDL,C,D,STD,LPX,USD,991.0000,111.9450,73.0000,-5.0000,2310.0000,A,29.6700
006829,20200131,2019,INDL,C,D,STD,LOW,USD,1972.0000,763.0000,6314.0000,4281.0000,72148.0000,A,119.7600
006845,20191231,2019,INDL,C,D,STD,LDL,USD,318.4200,17.6230,31.8060,-70.5130,837.3980,A,20.5200
006865,20191231,2019,INDL,C,D,STD,MDC,USD,1782.4850,62.5750,284.3310,238.3120,3293.2530,A,38.1600
006867,20191231,2019,INDL,C,D,STD,MDU,USD,2847.2460,200.3840,481.8750,335.4530,5336.7760,A,29.7100
006932,20191231,2019,INDL,C,D,STD,MGEE,USD,855.6760,34.6680,110.9100,86.8740,568.8550,A,78.8200
006994,20191231,2019,INDL,C,D,STD,MTW,USD,645.9000,35.3750,112.4000,46.6000,1834.1000,A,17.5000
007017,20191231,2019,INDL,C,D,STD,MRO,USD,12153.0000,796.0000,437.0000,480.0000,4991.0000,A,13.5800
007022,20191231,2019,INDL,C,D,STD,MCS,USD,621.4350,30.9470,71.3480,42.0170,820.8630,A,31.7700
007063,20191231,2019,INDL,C,D,STD,HST,USD,7319.0000,713.4000,840.0000,920.0000,5515.0000,A,18.5500
007065,20191231,2019,INDL,C,D,STD,MMC,USD,7793.0000,503.6290,3342.0000,1742.0000,16652.0000,A,111.4100
007085,20191231,2019,INDL,C,D,STD,MAS,USD,-235.0000,275.6000,1110.0000,933.0000,6707.0000,A,47.9900
007116,20191231,2019,INDL,C,D,STD,MAT,USD,491.7140,346.8000,136.1270,-213.5120,4510.3710,A,13.5500
007117,20191231,2019,INDL,C,D,STD,MLP,USD,22.6920,19.2380,-0.7960,-10.3660,10.0450,A,11.2500
007146,20191130,2019,INDL,C,D,STD,MKC,USD,3444.2000,132.9000,978.5000,704.6000,5347.4000,A,169.7300
007154,20191231,2019,INDL,C,D,STD,MCD,USD,-8210.3000,746.3000,8885.9000,6025.4000,21076.5000,A,197.6100
007161,20191231,2019,INDL,C,D,STD,MGRC,USD,634.0360,24.2960,141.3720,96.8060,570.2300,A,76.5400
007163,20191231,2019,INDL,C,D,STD,SPGI,USD,479.0000,244.0000,3227.0000,2123.0000,6699.0000,A,273.0500
007171,20200331,2019,INDL,C,D,STD,MCK,USD,5092.0000,162.0000,3210.0000,900.0000,231051.0000,A,138.3200
007185,20190930,2019,INDL,C,D,STD,GENC,USD,155.5150,14.5860,9.4700,10.1960,81.3290,A,11.6700
007228,20200430,2019,INDL,C,D,STD,MDT,USD,50737.0000,1341.0750,5724.0000,4789.0000,28913.0000,A,113.4500
007241,20191231,2019,INDL,C,D,STD,CVS,USD,63864.0000,1302.0000,12702.0000,6634.0000,256776.0000,A,74.2900
007257,20191231,2019,INDL,C,D,STD,MRK,USD,25907.0000,2539.0170,14526.0000,9843.0000,46840.0000,A,90.9500
007260,20190630,2019,INDL,C,D,STD,MDP,USD,974.6000,45.2000,424.4000,46.3000,3188.5000,A,32.4700
007275,20200331,2019,INDL,C,D,STD,MLAB,USD,220.0130,4.3870,18.2150,1.3490,117.6870,A,249.4000
007291,20200430,2019,INDL,C,D,STD,MEI,USD,783.4000,37.0910,147.1000,123.4000,1023.9000,A,39.3500
007295,20190630,2019,INDL,C,D,STD,EVI,USD,77.2620,11.7530,7.2520,3.7430,228.3180,A,27.0400
007315,20191231,2019,INDL,C,D,STD,SIEB,USD,20.7810,27.1570,4.8010,3.6070,28.5930,A,8.6500
007343,20190831,2019,INDL,C,D,STD,MU,USD,35881.0000,1106.0000,7425.0000,6313.0000,23406.0000,A,53.7800
007366,20191231,2019,INDL,C,D,STD,ETR,USD,10223.6750,199.1490,1680.5240,1258.2440,10878.6730,A,119.8000
007368,20191231,2019,INDL,C,D,STD,MSEX,USD,323.7920,17.4340,35.5200,33.8880,134.5980,A,63.5700
007401,20200531,2019,INDL,C,D,STD,MLHR,USD,643.0000,58.7930,206.2000,-9.1000,2486.6000,A,41.6500
007420,20191231,2019,INDL,C,D,STD,MSA,USD,722.2310,38.8410,224.2900,136.4400,1401.9810,A,126.3600
007435,20191231,2019,INDL,C,D,STD,MMM,USD,10063.0000,575.1850,7068.0000,4570.0000,32136.0000,A,176.4200
007437,20191231,2019,INDL,C,D,STD,ALE,USD,2231.9000,51.6790,179.8000,185.6000,1240.5000,A,81.1700
007486,20200331,2019,INDL,C,D,STD,MOD,USD,487.9000,50.9000,97.1000,-2.2000,1975.5000,A,7.7000
007525,20190930,2019,INDL,C,D,STD,MNR,USD,663.3650,96.3990,91.3920,29.8000,173.6900,A,14.4800
007526,20191231,2019,INDL,C,D,STD,QDEL,USD,559.8200,41.8680,105.8500,72.9210,534.8900,A,75.0300
007585,20191231,2019,INDL,C,D,STD,MSI,USD,-700.0000,170.5000,1650.0000,868.0000,7887.0000,A,161.1400
007620,20191231,2019,INDL,C,D,STD,MUR,USD,5467.4600,152.9350,470.6120,1149.7320,2816.2550,A,26.8000
007636,20191231,2019,INDL,C,D,STD,MYE,USD,166.6820,35.7110,38.0060,24.3330,515.6980,A,16.6800
007637,20191231,2019,INDL,C,D,STD,VTRS,USD,11883.8000,516.1490,1578.2000,16.8000,11500.5000,A,20.1000
007647,20191231,2019,INDL,C,D,STD,BAC,USD,241409.0000,8836.1490,47360.0000,27430.0000,113589.0000,A,35.2200
007648,20191231,2019,INDL,C,D,STD,NCR,USD,1104.0000,127.7000,672.0000,564.0000,6915.0000,A,35.1600
007658,20191231,2019,INDL,C,D,STD,NL,USD,304.5060,48.7560,5.0750,25.8440,124.2430,A,3.9100
007685,20190630,2019,INDL,C,D,STD,NSSC,USD,71.1720,18.4780,13.4660,12.2230,102.9320,A,29.3900
007696,20200331,2019,INDL,C,D,STD,NATH,USD,-66.4010,4.1410,27.1720,13.4350,103.3250,A,70.8800
007733,20190930,2019,INDL,C,D,STD,NFG,USD,2139.0250,86.3150,511.8090,304.2900,1693.3320,A,46.5400
007741,20191231,2019,INDL,C,D,STD,NHC,USD,778.5930,15.3320,52.1730,68.2110,996.3830,A,86.4300
007750,20191231,2019,INDL,C,D,STD,THC,USD,-371.0000,104.1970,1679.0000,-232.0000,18479.0000,A,38.0300
007759,20191231,2019,INDL,C,D,STD,GPX,USD,209.9140,17.0330,19.0000,15.1890,583.2900,A,13.2300
007762,20191231,2019,INDL,C,D,STD,NPK,USD,367.9570,7.0070,46.3800,42.2200,308.5100,A,88.3900
007799,20191231,2019,INDL,C,D,STD,NATR,USD,129.2090,19.4100,18.5000,6.7650,362.2150,A,8.9300
007849,20190930,2019,INDL,C,D,STD,NJR,USD,1551.7170,89.9990,153.9350,169.5050,2592.0450,A,44.5700
007866,20191231,2019,INDL,C,D,STD,NYT,USD,1172.0030,166.1750,181.5240,139.9660,1812.1840,A,32.1700
007875,20191231,2019,INDL,C,D,STD,NWL,USD,4963.3000,423.5000,844.4000,106.6000,9714.9000,A,19.2200
007881,20191231,2019,INDL,C,D,STD,NEM,USD,21420.0000,808.0000,1541.0000,2805.0000,9740.0000,A,43.4500
007882,20191231,2019,INDL,C,D,STD,NR,USD,548.6450,89.7380,29.0870,-12.9460,820.1190,A,6.2700
007906,20200531,2019,INDL,C,D,STD,NKE,USD,8055.0000,1558.0000,3115.0000,2539.0000,37403.0000,A,101.3100
007921,20191031,2019,INDL,C,D,STD,NDSN,USD,1581.0450,57.6000,486.2910,337.0910,2194.2260,A,162.8400
007922,20200131,2019,INDL,C,D,STD,JWN,USD,979.0000,155.6000,816.0000,496.0000,15524.0000,A,40.9300
007923,20191231,2019,INDL,C,D,STD,NSC,USD,15184.0000,257.9050,3957.0000,2722.0000,11296.0000,A,194.1300
007938,20191231,2019,INDL,C,D,STD,NC,USD,289.3920,6.9660,-25.2690,39.6320,140.9900,A,46.8300
007951,20200131,2019,INDL,C,D,STD,MOV,USD,526.5370,23.0200,42.8680,42.6990,700.9660,A,21.7400
007970,20191231,2019,INDL,C,D,STD,ES,USD,12629.9940,329.8810,1830.1350,909.0530,8526.4700,A,85.0700
007974,20191231,2019,INDL,C,D,STD,NI,USD,5106.7000,382.1360,1071.6000,383.1000,5208.9000,A,27.8400
007977,20191231,2019,INDL,C,D,STD,XEL,USD,13239.0000,524.5390,2104.0000,1372.0000,11529.0000,A,63.4900
007982,20191231,2019,INDL,C,D,STD,NTRS,USD,9817.6000,209.7090,3201.6000,1492.2000,6895.1000,A,106.2400
007985,20191231,2019,INDL,C,D,STD,NOC,USD,8819.0000,167.8480,3969.0000,2248.0000,33841.0000,A,343.9700
007991,20191231,2019,INDL,C,D,STD,TEX,USD,932.3000,70.4000,364.9000,54.4000,4353.1000,A,29.7800
007993,20191231,2019,INDL,C,D,STD,NWN,USD,865.9990,30.4720,143.4740,61.7350,746.3720,A,73.7300
008001,20191231,2019,INDL,C,D,STD,NWE,USD,2039.0940,50.4520,276.8500,202.1200,1257.9100,A,71.6700
008007,20191231,2019,INDL,C,D,STD,WFC,USD,166740.0000,4134.4260,33047.0000,19549.0000,102453.0000,A,53.8000
008030,20191231,2019,INDL,C,D,STD,NUE,USD,10357.8660,301.8120,1899.1210,1271.1430,22588.8580,A,56.2800
008068,20191231,2019,INDL,C,D,STD,OXY,USD,24470.0000,894.1120,3913.0000,-667.0000,20393.0000,A,41.2100
008079,20191231,2019,INDL,C,D,STD,OII,USD,1069.3460,98.9310,-116.6470,-348.4440,2048.1240,A,14.9100
008087,20200331,2019,INDL,C,D,STD,ITI,USD,63.1270,40.7130,-4.2870,-5.6100,114.1170,A,4.9900
008092,20200331,2019,INDL,C,D,STD,VTOL,USD,426.4850,11.2360,10.0150,-697.1860,1242.9860,A,0.0086
008099,20191231,2019,INDL,C,D,STD,FE,USD,6975.0000,540.6520,2510.0000,912.0000,11035.0000,A,48.6000
008105,20190731,2019,INDL,C,D,STD,ODC,USD,135.5600,7.6100,10.4120,12.6110,277.0250,A,36.2500
008113,20191231,2019,INDL,C,D,STD,OGE,USD,4139.5000,200.1000,504.3000,433.6000,2231.6000,A,44.4700
008123,20191231,2019,INDL,C,D,STD,OLN,USD,2417.5000,157.7000,249.1000,-11.3000,6110.0000,A,17.2500
008148,20191231,2019,INDL,C,D,STD,OLP,USD,290.7630,19.2510,35.8700,18.0110,84.7600,A,27.1900
008151,20191231,2019,INDL,C,D,STD,OKE,USD,6225.9510,413.2390,1916.9280,1278.5770,10164.3670,A,75.6700
008199,20191231,2019,INDL,C,D,STD,OTTR,USD,781.4820,40.1580,134.8800,86.8470,919.5030,A,51.2900
008210,20191231,2019,INDL,C,D,STD,OSG,USD,341.5450,85.7140,34.2580,8.6750,355.5470,A,2.3000
008213,20191231,2019,INDL,C,D,STD,OMI,USD,462.1540,62.8430,105.4260,-62.3710,9210.9390,A,5.1700
008214,20191231,2019,INDL,C,D,STD,OC,USD,4631.0000,109.0000,839.0000,405.0000,7160.0000,A,65.1200
008215,20191231,2019,INDL,C,D,STD,OI,USD,467.0000,155.8740,675.0000,-400.0000,6703.0000,A,11.9300
008219,20200131,2019,INDL,C,D,STD,OXM,USD,528.5980,17.0400,97.0600,68.4930,1137.6470,A,75.4200
008245,20191231,2019,INDL,C,D,STD,PNC,USD,45321.0000,433.0000,8048.0000,5369.0000,21624.0000,A,159.6300
008247,20191231,2019,INDL,C,D,STD,PPG,USD,5284.0000,235.6800,1954.0000,1243.0000,15154.0000,A,133.4900
008253,20191231,2019,INDL,C,D,STD,PCAR,USD,9706.1000,346.3000,3205.4000,2387.9000,25599.7000,A,79.1000
008264,20191231,2019,INDL,C,D,STD,PCG,USD,5136.0000,529.2370,2879.0000,-7642.0000,17129.0000,A,10.8700
008272,20191231,2019,INDL,C,D,STD,SRE,USD,17671.0000,291.7130,2627.0000,2198.0000,10829.0000,A,151.4800
008334,20191231,2019,INDL,C,D,STD,PAR,USD,72.8470,16.6290,-10.7640,-15.5710,187.2320,A,30.7400
008348,20200229,2019,INDL,C,D,STD,PKE,USD,141.6750,20.5190,10.7410,9.5520,60.0140,A,16.2700
008350,20191231,2019,INDL,C,D,STD,PKOH,USD,335.6000,12.6660,91.1000,38.6000,1618.3000,A,33.6500
008358,20190630,2019,INDL,C,D,STD,PH,USD,5961.9690,128.4800,2117.8770,1512.3640,14320.3240,A,205.8200
008386,20191231,2019,INDL,C,D,STD,PATK,USD,497.4810,23.7540,152.0420,89.5660,2337.0820,A,52.4300
008387,20191231,2019,INDL,C,D,STD,GDP,USD,84.1650,12.5330,11.2060,13.2880,118.3500,A,10.0400
008402,20200531,2019,INDL,C,D,STD,PAYX,USD,2781.4000,358.8000,1460.5000,1098.1000,4040.5000,A,85.0600
008431,20191231,2019,INDL,C,D,STD,AFG,USD,6269.0000,90.3040,1130.0000,897.0000,8083.0000,A,109.6500
008440,20191231,2019,INDL,C,D,STD,PVAC,USD,520.7450,15.1360,177.6160,70.5890,471.2110,A,30.3500
008455,20191231,2019,INDL,C,D,STD,PPL,USD,12991.0000,767.2330,2845.0000,1746.0000,7769.0000,A,35.8800
008463,20191231,2019,INDL,C,D,STD,PNR,USD,1953.9000,168.2930,481.1000,355.7000,2957.2000,A,45.8700
008479,20191231,2019,INDL,C,D,STD,PEP,USD,14786.0000,1391.0000,10714.0000,7314.0000,67161.0000,A,136.6700
008486,20191231,2019,INDL,C,D,STD,TPC,USD,1440.1420,50.2790,143.8640,-387.6900,4450.8320,A,12.8600
008512,20191231,2019,INDL,C,D,STD,PDCE,USD,2335.5070,61.6170,56.0760,-56.6720,1156.1230,A,26.1700
008530,20191231,2019,INDL,C,D,STD,PFE,USD,63126.0000,5534.0000,14247.0000,16273.0000,51750.0000,A,39.1800
008539,20191231,2019,INDL,C,D,STD,EXC,USD,32224.0000,972.5840,4690.0000,2936.0000,34438.0000,A,45.5900
008542,20191231,2019,INDL,C,D,STD,WTRG,USD,3880.8600,220.7590,382.4830,224.5430,889.6920,A,46.9400
008543,20191231,2019,INDL,C,D,STD,MO,USD,6222.0000,1857.9820,10533.0000,-1293.0000,19796.0000,A,49.9100
008549,20191231,2019,INDL,C,D,STD,COP,USD,34981.0000,1084.8680,6330.0000,7189.0000,32567.0000,A,65.0300
008551,20200131,2019,INDL,C,D,STD,PVH,USD,5811.5000,72.2930,856.9000,417.3000,9909.0000,A,105.1500
008582,20200331,2019,INDL,C,D,STD,SENEA,USD,393.6830,9.1180,64.9170,52.3070,1335.7690,A,40.7900
008599,20200331,2019,INDL,C,D,STD,AGYS,USD,71.7570,23.6090,-9.8640,-34.0670,160.7570,A,25.4100
008605,20191231,2019,INDL,C,D,STD,PIPR,USD,731.2830,13.7170,145.1470,111.7110,846.2990,A,79.9400
008606,20191231,2019,INDL,C,D,STD,PBI,USD,286.0960,170.4490,227.7390,194.6090,3205.1250,A,4.0300
008633,20200331,2019,INDL,C,D,STD,POLY,USD,-82.8160,40.4080,-28.6390,-827.1820,1696.9900,A,27.3400
008692,20191231,2019,INDL,C,D,STD,PCH,USD,1226.8310,67.2210,87.1070,55.6610,827.0980,A,43.2700
008699,20190930,2019,INDL,C,D,STD,POWL,USD,299.1530,11.5670,10.5220,9.8900,517.1800,A,48.9900
008762,20190630,2019,INDL,C,D,STD,PG,USD,47412.0000,2504.7510,14566.0000,3897.0000,67684.0000,A,124.9000
008807,20191231,2019,INDL,C,D,STD,PNM,USD,1678.6980,79.6540,146.2900,77.8900,1457.6030,A,50.7100
008810,20191231,2019,INDL,C,D,STD,PEG,USD,15089.0000,504.0000,1959.0000,1693.0000,10076.0000,A,59.0500
008823,20191231,2019,INDL,C,D,STD,PHM,USD,5458.1800,270.2350,1348.3530,1016.7000,10212.9570,A,38.8000
008826,20190831,2019,INDL,C,D,STD,PCYO,USD,74.7310,23.8270,2.9980,4.8110,20.3620,A,12.5900
008832,20200131,2019,INDL,C,D,STD,AGX,USD,339.2490,15.6350,-50.9450,-42.6890,238.9970,A,40.1400
008850,20191231,2019,INDL,C,D,STD,KWR,USD,1240.7620,17.7350,120.3870,31.6220,1133.5030,A,164.5200
008858,20200331,2019,INDL,C,D,STD,NXGN,USD,400.4940,66.1340,21.3500,7.4980,540.2390,A,16.0700
008867,20200331,2019,INDL,C,D,STD,QMCO,USD,-198.5250,39.9050,35.0940,-5.2100,402.9490,A,7.4200
