tic,RetEarly2020,RetLate2020,gic_sub_industry,gic_sub_industry_name,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products,Air Freight & Logistics,Airlines,Airport Services,Alternative Carriers,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Application Software,Asset Management & Custody Banks,Auto Parts & Equipment,Automobile Manufacturers,Automotive Retail,Biotechnology,Brewers,Building Products,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Trucks,Construction Materials,Consumer Electronics,Consumer Finance,Copper,Data Processing & Outsourced Services,Department Stores,Distillers & Vintners,Distributors,Diversified Banks,Diversified Chemicals,Diversified Metals & Mining,Diversified REITs,Diversified Real Estate Activities ,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments ,Electronic Manufacturing Services,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Financial Exchanges & Data,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,General Merchandise Stores,Gold,Health Care  Services,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care REITs ,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,Hotel & Resort REITs ,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Hypermarkets & Super Centers,IT Consulting & Other Services,Independent Power Producers & Energy Traders,Industrial Conglomerates,Industrial Gases,Industrial Machinery,Industrial REITs,Insurance Brokers,Integrated Oil & Gas,Integrated Telecommunication Services,Internet & Direct Marketing Retail,Investment Banking & Brokerage,Leisure Facilities,Leisure Products,Life & Health Insurance,Life Sciences Tools & Services,Managed Health Care,Marine,Metal & Glass Containers,Mortgage REITs,Motorcycle Manufacturers,Multi-Sector Holdings,Multi-Utilities,Multi-line Insurance,Office REITs ,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Diversified Financial Services,Packaged Foods & Meats,Paper Packaging,Paper Products,Personal Products,Pharmaceuticals,Property & Casualty Insurance,Railroads,Real Estate Development ,Real Estate Operating Companies,Real Estate Services ,Regional Banks,Reinsurance,Renewable Electricity ,Research & Consulting Services,Residential REITs,Restaurants,Retail REITs,Security & Alarm Services,Semiconductor Equipment ,Semiconductors,Silver,Soft Drinks,Specialized Consumer Services,Specialized Finance,Specialized REITs ,Specialty Chemicals,Specialty Stores,Steel,Systems Software,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Thrifts & Mortgage Finance,Tires & Rubber,Tobacco,Trading Companies & Distributors,Trucking,Water Utilities,Wireless Telecommunication Services,current_assets,total_assets,current_liabilities,total_liabilities,total_equity,mkt_value,price_close,shares_out,book_value_share,ppe,employees,cash,receivables,sales,cogs,inventory,ebit,ebitda,interest_exp,working_cap,net_income,book_value,acid_ratio,current_ratio,coverage_ratio,bep,inventory_turnover,dso,roa,roe,debit_asset_ratio,debit_equity_ratio,book_price,equity_price,ebit_price,ebitda_price,sales_price,cash_assets,cash_current_liab,cash_total_liab,cash_interest,fixed_total,fixed_employees,working_coverage
ON,-0.48974503,1.631028613,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3020.0,8425.5,1818.4,5101.4,3324.1,10027.8109,24.38,411.313,8.0272,2701.8,34.8,894.2,705.0,5517.9,3115.0,1232.4,663.4,1188.3,148.3,1201.6,211.7,3301.6917136,0.9830620325560931,1.6608007039155301,0.22354537232438954,0.07873716693371313,0.001083928846280701,46.63458924590878,0.025126105275651296,0.06368641135946572,0.605471485371788,1.5346710387774134,0.3314881017550899,0.021111287609143086,0.06615601417055042,0.11850043961239834,0.5502596783112453,0.10613019998813128,0.49175098988121424,0.1752852158231074,0.16584656676358756,0.32066939647498666,77.63793103448278,268.61211938498644
MRVL,-0.1479669153,1.114971262,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537.497,11133.235,710.166,2454.655,8678.58,15950.0832,26.56,663.481,13.0804,467.999,5.633,647.604,492.346,2699.161,764.062,322.98,-68.393,453.489,83.552,827.331,1584.391,8678.5968724,1.710187477294041,2.164982553374845,-1.22164549003553,-0.0061431380905909196,0.0011581216083626292,66.57857386054407,0.1423118258080423,0.18256339170693825,0.22047994136475157,0.28284062600102783,0.5441087605110424,0.09933434077635409,-0.0042879400152596074,0.02843176391706847,0.16922551225312732,0.05816853771612653,0.9119051038771216,0.2638268921701828,0.1290171153976813,0.04203620960125247,83.08166163678325,-1010.7051849165852
SYNA,-0.1201164252,0.6658034337,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731.1,1409.8,253.9,752.5,657.3,971.819,65.77,33.35,19.7091,103.0,1.861,327.8,230.0,1472.2,876.8,158.7,11.9,121.9,21.2,477.2,-22.9,657.298485,2.254430878298543,2.8794801102796375,1.7815126050420167,0.008440913604766634,0.000495887911208879,57.02350224154327,-0.016243438785643355,-0.034839494903392665,0.5337636544190666,1.1448349307774228,0.676360515692737,-0.023564058739333146,0.012245078558867445,0.1254348803635245,1.514891147425601,0.23251525039012627,1.2910594722331628,0.43561461794019934,0.06467358145210493,0.07306000851184566,55.3465878559914,850.1378151260503
CEVA,-0.07529640917,0.8251099753,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.552,297.021,26.378,45.864,251.157,588.7794,26.96,21.839,11.5004,18.945,0.382,22.803,28.307,87.152,6.76,0.0,-0.616,4.653,0.0,152.174,0.028,251.1572356,6.768974145120934,6.768974145120934,-0.0,-0.0020739274327404456,0.0,118.5521273177896,9.426942876092936e-05,0.0001114840518082315,0.15441332431040228,0.18261087686188318,0.4265723291270041,4.7556011640352903e-05,-0.0010462322560877639,0.00790279007723436,0.14802148308857274,0.0767723494298383,0.8644703919933278,0.4971873364730508,0.0,0.06378336885270738,49.59424083769633,-0.0
NVEC,-0.2613546459,0.1420670787,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.385,79.498,3.216,6.951,77.995,251.5651,71.4,4.835,16.1313,1.399,0.046,8.066,2.694,25.412,4.525,3.884,15.515,15.879,0.0,33.589,14.527,77.9948355,18.153585196607555,18.854605383629373,0.0,0.19516214244383506,0.0023516234011957916,38.69471116008185,0.18273415683413416,0.18625552920058977,0.07918970369898076,0.019270466055516376,0.31003903164628166,0.057746483912116585,0.06167389673686851,0.06312083830388238,0.10101560192570432,0.10146167199174823,10.130108991825614,4.9214400736139865,0.0,0.01759792699187401,30.41304347826087,0.0
SPWR,-0.3499997291,5.144650173,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.931,2171.921,898.409,2150.422,21.499,1311.3438,7.8,168.121,0.0605,429.322,8.4,422.955,371.028,1864.225,1654.869,358.257,-193.389,-113.308,53.353,482.522,22.159,10.1713205,1.138316735473487,1.5370850024877312,-0.2758843574350144,-0.08904053140054359,0.0005931140334354322,72.64424626855664,0.010202488948723273,1.0306991022838272,0.9901013895072612,34.2530487804878,0.016394632742382276,0.016897933249846453,-0.14747391187574152,-0.08640602106022845,1.4216142250415182,0.19473774598615695,0.4707822383791792,0.19668465073366995,0.1261434431558913,0.1976692522426,51.1097619047619,-133.120271918258
FSLR,-0.3556117426,1.74320813,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599.834,7515.689,1318.208,2418.922,5096.767,5900.926,55.96,105.449,48.334,2803.837,6.6,1352.741,712.293,3063.117,2308.605,497.096,201.215,406.515,29.656,2281.626,-114.933,5096.771966,2.353754490945283,2.7308543113074717,0.14738463832219267,0.02677266182781113,0.0005899263188440935,84.8765962906412,-0.015292410316605703,-0.022550177396769365,0.3218496667437942,0.4745992900989981,0.8637232529267439,-0.01947711257521277,0.0340988854969542,0.06889003522497994,0.5190909020041939,0.17998895377389884,1.0261969279506724,0.5592329971780818,0.02192289580932344,0.3730645320741718,424.8237878787879,336.2766227965112
AVGO,-0.2394473838,0.8978275151,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9917.0,67493.0,6899.0,42523.0,24970.0,116554.3,316.02,398.0,53.2739,2565.0,19.0,5055.0,3259.0,22597.0,6136.0,874.0,4532.0,10313.0,1418.0,3018.0,2724.0,21203.012199999997,1.3107696767647485,1.437454703580229,0.31288614298323036,0.06714770420636214,0.00039024128877855374,52.64127981590477,0.040359741010178835,0.10909090909090909,0.630035707406694,1.702963556267521,0.2142349102521314,0.023371081118414336,0.03888316432769962,0.08848236401402608,0.19387530103994446,0.07489665594950587,0.7327148862153935,0.11887684312019378,0.2805143422354105,0.03800394114945253,135.0,944.2903795233892
MXL,-0.4500475804,2.272496731,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.77,705.791,66.562,290.871,414.92,1526.3758,21.22,71.931,5.7683,27.591,0.697,92.708,50.411,317.18,108.263,31.51,-19.421,44.894,11.133,115.208,-19.898,414.9195873,2.257444187374178,2.730837414741144,-0.5732454559497451,-0.027516644445735348,0.0007973986230132887,58.01127120247178,-0.02819248191036723,-0.04795623252675214,0.41212058527241063,0.7010291140460811,0.27183345018965843,-0.013036108145844555,-0.012723603191297974,0.02941215394007164,0.207799416107095,0.13135333264379964,1.3928067065292509,0.3187254831179458,0.1200867239073219,0.03909230919634849,39.585365853658544,-66.04246248905822
AOSL,-0.5293688127,2.687984699,45301020,Semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.298,739.394,177.964,296.105,443.289,228.9888,13.62,24.517,11.8703,409.737,4.338,121.893,55.444,450.92,303.504,111.643,-7.02,25.018,6.905,117.334,1.861,291.0241451,1.0319783776494122,1.659313119507316,-0.9836182336182338,-0.009494261516863809,0.0010077996760395655,44.87949081877051,0.002516926023202785,0.004198164177319988,0.4004698442237833,0.6679728123188259,1.9358545046744644,0.008127035034027865,-0.030656521192302853,0.10925425173632947,1.9691792786372087,0.16485527337251857,0.6849306601335101,0.41165464953310477,0.05664804377609871,0.5541524545776677,94.45297372060858,-115.41186182336185
QUAD,-0.4435225744,0.5158748352,20201010,Commercial Printing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910.9,2417.1,813.4,2172.8,244.3,246.109,4.67,52.7,4.2998,1134.4,19.6,78.7,456.1,3923.4,3192.2,210.5,124.1,333.6,90.0,97.5,-156.3,226.59946000000002,0.8610769609048439,1.119867223998033,0.7252215954875101,0.051342517893343265,0.00018066296872599566,42.43169189988276,-0.06466426709693435,-0.6397871469504708,0.8989284679988417,8.893982808022923,0.9926495983486991,-0.6350844544490449,0.5004514144766428,1.0530451866404713,13.005725217804128,0.03255967895411858,0.09675436439636095,0.03622054491899852,1.1435832274459974,0.4693227421289976,57.87755102040816,70.70910556003223
BRC,-0.2087448543,0.1887017178,20201010,Commercial Printing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.279,1157.308,241.945,306.534,850.774,2741.5348,57.26,52.997,16.0532,110.048,6.1,279.072,158.114,1160.645,558.168,120.037,162.428,186.227,2.83,331.334,131.258,850.7714404,1.8733265824877554,2.3694600012399514,0.017423104390868572,0.1403498463676048,0.0005891926680689056,49.72373981708447,0.113416653129504,0.15428069028907795,0.2648681249935194,0.3603001502161561,0.3103276310773075,0.047877561138381326,0.05924710494282254,0.06792800879273903,0.4233559245718858,0.24113891893946987,1.1534522308789188,0.9104112431247431,0.010140752207315674,0.0950896390589195,18.04065573770492,5.772866870244047
EBF,-0.1232071783,-0.01112989311,20201010,Commercial Printing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.884,365.699,37.969,71.37,294.329,520.9317,21.65,25.917,11.3566,76.47,2.505,68.258,43.086,438.412,291.294,34.835,50.78,68.974,0.606,111.915,38.292,294.32900220000005,3.0300771682161756,3.9475361479101365,0.011933832217408428,0.13885736630398224,0.00032763584613614965,35.8712580860013,0.10470906401165986,0.1300993106353774,0.19516050084905892,0.24248375117640464,0.5650049709011757,0.07350675721980444,0.09747918969031834,0.1324050734482083,0.8415920935508436,0.18665077016890938,1.7977297268824566,0.956396244920835,0.008878080225028569,0.2091063962439055,30.526946107784433,1.3355748326112644
DLX,-0.4758893926,0.1660716404,20201010,Commercial Printing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.211,1943.311,407.947,1372.45,570.861,2102.9299,49.92,42.126,13.5513,140.839,6.352,73.62,199.722,2008.715,683.337,39.921,317.467,443.503,34.682,64.264,-199.897,570.8620638,1.0596719671918167,1.1575302674121883,0.10924600037169219,0.16336397004905545,0.00016005660858365057,36.2911264166395,-0.10286413240083549,-0.35016755392293397,0.7062431077681339,2.404175447262994,0.2714598332545464,-0.09505642579907204,0.15096413817693113,0.2108976623519405,0.9551982688533744,0.037883797292353104,0.18046461917847173,0.053641298407956575,0.4710948111926107,0.07247373168782557,22.172386649874053,7.0205849678864265
CMPR,-0.5770057635,0.6492472135,20201010,Commercial Printing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.3,1868.376,520.749,1673.382,131.812,2767.2369,125.77,30.446,4.3294,490.755,13.0,35.279,60.646,2751.076,1280.829,66.31,184.911,358.682,63.171,-280.449,95.052,131.8129124,0.3341148998845893,0.46145071810027477,0.3416292162175317,0.0989688371077342,0.00014183878790745082,8.046229911496447,0.05087412811982171,0.7211179558765515,0.8956344975529551,12.695217430886414,0.04763307398799142,0.03434906494633691,0.06682152872419417,0.1296173811501285,0.9941599145342418,0.018882173609594644,0.06774664953749311,0.021082454574030317,1.7906119787975847,0.26266393916427955,37.75038461538462,-95.80957205899054
NEM,0.0453391067,0.3421516208,15104030,Gold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6272.0,39974.0,2385.0,17557.0,22370.0,35107.6,43.45,808.0,26.5099,25276.0,16.6,2243.0,373.0,9740.0,5231.0,1826.0,1541.0,3781.0,327.0,3887.0,2805.0,21419.9992,1.8641509433962264,2.629769392033543,0.21219987021414666,0.03855005753739931,0.0009563639315670803,13.977926078028748,0.07017061089708311,0.12539114886008046,0.43921048681643066,0.7848457755923112,0.6371839715617131,0.07989723022935205,0.043893629869316046,0.10769747860862036,0.2774328065717964,0.05611147245709711,0.9404612159329141,0.12775531127185738,0.14578689255461436,0.6323110021513985,1522.6506024096384,824.820895522388
RGLD,-0.2807934559,0.2207047836,15104030,Gold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.679,2544.151,33.61,373.698,2170.453,6706.9456,122.25,65.44,32.651,2339.316,0.023,119.475,23.435,423.056,81.647,11.38,140.707,303.763,26.0,121.069,93.825,2136.6814400000003,4.263582267182387,4.602171972627194,0.18478114095247572,0.05530607263483968,0.0003818643941820376,20.21901355848871,0.036878707277987824,0.04322830303167127,0.14688514950567005,0.17217511736029298,0.32361273364137616,0.01398922931475693,0.020979296447551324,0.04529081017147358,0.0630772970635098,0.04696065603024349,3.554745611425171,0.31971003323539327,0.21761874869219502,0.9194878763092285,41475.11111111112,22.371267953975284
LH,-0.2528820028,0.6104885571,35102015,Health Care  Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2981.2,18046.4,2655.8,10459.3,7567.0,16443.324,169.17,97.2,77.8498,2724.3,65.0,337.5,2025.3,11554.8,7980.8,244.7,1467.6,2032.3,235.7,325.4,823.8,7567.00056,1.030386324271406,1.1225242864673544,0.1606023439629327,0.08132369890947778,8.400297700783248e-05,63.97639941842351,0.045648993705115694,0.10886745077309369,0.5795781984218458,1.3822254526232323,0.4601867602925053,0.05009935947257379,0.08925202714487654,0.12359423192050463,0.7027046356320655,0.018701790938913023,0.1270803524361774,0.032267933800541146,0.6983703703703703,0.15096085645890592,41.91230769230769,52.26000272553829
INFU,-0.004689682052,1.212013059,35102015,Health Care  Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.305,79.224,21.847,56.89,22.334,169.5935,8.53,19.882,1.1233,44.301,0.269,2.647,12.097,81.115,26.793,2.899,4.278,16.62,1.904,-2.542,1.361,22.333450600000003,0.7509497871561311,0.8836453517645443,0.44506778868630203,0.05399878824598606,0.0002964380903006254,54.43389015595143,0.01717913763506008,0.060938479448374674,0.7180904776330405,2.54723739589863,0.13169136788850988,0.008025071715602308,0.02522502336469263,0.09799903887825889,0.47829073637845787,0.03341159244673331,0.12116080010985489,0.04652838811741958,0.7193048734416321,0.559186610118146,164.68773234200742,-1.1313623188405797
NRC,-0.3070976852,-0.06002593306,35102015,Health Care  Services,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.157,110.685,38.155,77.793,32.892,1645.0711,65.94,24.948,1.3184,15.158,0.48,13.517,11.811,127.982,46.2,0.0,43.035,48.809,2.091,-8.998,32.406,32.8914432,0.7641724544620626,0.7641724544620626,0.048588358313001054,0.359471336744064,0.0,33.68454157615915,0.292776799024258,0.9852243706676395,0.7028323621086868,2.3651039766508575,0.019994272587975075,0.019698844627444978,0.026159963542001317,0.02966984223356668,0.07779724535918235,0.12212133532095586,0.35426549600314505,0.17375599346984946,0.15469408892505734,0.13694719248317297,31.579166666666666,-0.43719804810038343
