gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,bkvlps,ceq,ch,cogs,csho,ebit,ebitda,emp,invt,lct,lt,ni,ppent,rect,sale,teq,wcap,xint,costat,prcc_c,mkvalt,ggroup,gind,gsector,gsubind,naics,sic
170841,20191231,2019,INDL,C,D,STD,PSX,USD,14395.0000,58720.0000,56.4819,24910.0000,1614.0000,101012.0000,441.0260,3236.0000,4600.0000,14.5000,3776.0000,11646.0000,31551.0000,3076.0000,25098.0000,8510.0000,107293.0000,27169.0000,2749.0000,535.0000,A,111.4100,49134.7067,1010,101020,10,10102030,324110,2911
170920,20200430,2019,INDL,C,D,STD,ASPU,USD,33.3710,66.2400,1.9191,41.7480,14.3500,19.1350,21.7540,-3.0500,-0.8470,0.8300,0.0000,10.3570,24.4920,-5.6590,12.5610,14.3500,49.0610,41.7480,23.0140,1.8180,A,8.0000,171.8566,2530,253020,25,25302010,611310,8200
170945,20191231,2019,INDL,C,D,STD,PBYI,USD,166.2960,234.9050,0.4455,17.4630,60.0370,32.0150,39.2030,-39.0980,-34.2980,0.2690,3.1700,90.8370,217.4420,-75.5950,21.8260,28.8960,272.2600,17.4630,75.4590,15.0190,A,8.7500,343.0263,3520,352010,35,35201010,325414,2836
171002,20191231,2019,INDL,C,D,STD,GMED,USD,687.4680,1532.0770,14.0491,1402.4520,195.7240,141.0500,99.8250,176.7540,229.4880,2.0000,196.3140,111.4030,129.6250,155.2100,202.3220,162.4240,785.3680,1402.4520,576.0650,,A,58.8800,5877.6960,3510,351010,35,35101010,339112,3841
171007,20191231,2019,INDL,C,D,STD,NOW,USD,2826.9010,6022.4300,11.2316,2127.9410,775.7780,604.6120,189.4610,42.7480,245.2210,10.3710,0.0000,2752.7850,3894.4890,626.6980,870.5130,846.2790,3460.4370,2127.9410,74.1160,33.2830,A,282.3200,53488.6295,4510,451030,45,45103020,511210,7372
171049,20191231,2019,INDL,C,D,STD,BLMN,USD,340.4680,3592.6830,1.9592,170.3420,67.1450,3467.1640,86.9460,191.0900,387.9010,94.0000,86.8610,962.0210,3415.2020,130.5730,2302.6250,141.1120,4139.3890,177.4810,-621.5530,49.2570,A,22.0700,1918.8982,2530,253010,25,25301040,722511,5812
171067,20190731,2019,INDL,C,D,STD,PANW,USD,3664.8000,6592.2000,16.3874,1586.3000,961.4000,655.7000,96.8000,-17.3000,135.4000,7.0140,0.0000,2053.3000,5005.9000,-81.9000,296.0000,582.4000,2899.6000,1586.3000,1611.5000,83.9000,A,231.2500,21929.0720,4510,451030,45,45103020,519130,7370
171141,20200131,2019,INDL,C,D,STD,FIVE,USD,665.7130,1958.6610,13.6376,759.7780,202.4900,1172.7640,55.7120,217.2840,272.2630,16.6000,324.0280,351.3450,1198.8830,175.0560,1282.0740,0.0000,1846.7300,759.7780,314.3680,,A,127.8600,6307.7126,2550,255040,25,25504040,452319,5331
174022,20191231,2019,INDL,C,D,STD,RLGY,USD,1211.0000,7543.0000,18.2937,2092.0000,235.0000,4501.0000,114.3560,378.0000,547.0000,10.1500,0.0000,1146.0000,5447.0000,-188.0000,823.0000,79.0000,5598.0000,2096.0000,65.0000,249.0000,A,9.6800,,6010,601020,60,60102040,531210,6531
174049,20191231,2019,INDL,C,D,STD,PGTI,USD,233.6100,922.7330,7.3763,431.5480,97.2430,448.7230,58.5050,89.2670,123.9990,3.0000,43.8510,56.0970,491.1850,43.6880,154.5890,78.6380,744.9560,431.5480,177.5130,26.8070,A,14.9100,872.3096,2010,201020,20,20102010,332321,3442
174077,20200331,2019,INDL,C,D,STD,CVLT,USD,513.6860,845.0760,8.9523,411.9040,288.0820,115.8280,46.0110,16.1360,33.2010,2.5330,0.0000,328.5540,433.1720,-5.6450,129.5280,146.9900,670.8850,411.9040,185.1320,0.0000,A,44.6400,1862.5253,4510,451030,45,45103020,518210,7370
174134,20191231,2019,INDL,C,D,STD,PTCT,USD,779.2840,1623.7820,9.5959,594.3300,288.0280,7.4350,61.9360,-192.7980,-160.4480,0.8270,19.2850,235.8570,1029.4520,-251.5760,35.2420,55.5380,306.9800,594.3300,543.4270,12.4910,A,48.0300,2974.7861,3520,352010,35,35201010,325414,2836
174147,20191231,2019,INDL,C,D,STD,QRTEA,USD,4576.0000,17305.0000,11.6355,4840.0000,673.0000,9743.0000,415.9690,1351.0000,1957.0000,25.3140,1413.0000,4001.0000,12333.0000,-456.0000,1748.0000,1854.0000,13458.0000,4972.0000,575.0000,374.0000,A,8.4300,3508.3754,2550,255020,25,25502020,454110,5961
174236,20191231,2019,INDL,C,D,STD,SEM,USD,1212.9920,7340.2880,5.7395,770.9720,335.8820,4641.0020,134.3280,471.8810,684.4570,49.9000,0.0000,914.2800,5436.7120,148.4490,2002.3920,768.3770,5453.9220,929.0350,298.7120,200.5700,A,23.3400,3135.2155,3510,351020,35,35102020,622310,8060
174310,20191231,2019,INDL,C,D,STD,KBR,USD,2011.0000,5364.0000,12.9954,1843.0000,712.0000,4920.0000,141.8190,312.0000,378.0000,28.0000,0.0000,1501.0000,3507.0000,202.0000,305.0000,1190.0000,5639.0000,1857.0000,510.0000,99.0000,A,30.5000,4325.4795,2020,202020,20,20202020,54151,7370
174389,20191231,2019,INDL,C,D,STD,EHTH,USD,208.1460,741.6340,22.7854,527.1640,23.4660,391.7220,23.1360,105.4880,114.4790,1.5000,0.0000,112.9850,214.4700,66.8870,47.1390,177.4420,506.2010,527.1640,95.1610,,A,96.0800,2222.9069,4030,403010,40,40301010,524210,6411
174390,20191231,2019,INDL,C,D,STD,LMAT,USD,92.0920,188.3410,7.3494,148.1410,11.7860,34.4000,20.1570,21.1950,26.6110,0.4790,34.6290,20.8510,40.2000,17.9340,30.0620,16.5720,117.2320,148.1410,71.2410,0.0000,A,35.9500,724.6442,3510,351010,35,35101010,339112,3841
174428,20191231,2019,INDL,C,D,STD,INFU,USD,19.3050,79.2240,1.1233,22.3340,2.6470,26.7930,19.8820,4.2780,16.6200,0.2690,2.8990,21.8470,56.8900,1.3610,44.3010,12.0970,81.1150,22.3340,-2.5420,1.9040,A,8.5300,169.5935,3510,351020,35,35102015,532283,7350
174449,20191231,2019,INDL,C,D,STD,ESXB,USD,,1430.8400,6.9339,155.4790,28.6840,47.7730,22.4230,20.9910,23.0300,0.2430,2.0900,,1275.3610,15.7050,35.9440,1082.2660,70.8030,155.4790,,1.4560,A,8.8800,199.1162,4010,401010,40,40101015,522110,6020
174637,20191231,2019,INDL,C,D,STD,ICFI,USD,434.7170,1397.2170,37.8711,714.5510,6.4820,953.1870,18.8680,103.1210,131.3030,7.0000,0.0000,337.9820,682.6660,68.9380,192.2020,410.8330,1478.5250,714.5510,96.7350,10.7190,A,91.6200,1728.6862,2020,202020,20,20202020,541611,8742
174647,20191231,2019,INDL,C,D,STD,GTS,USD,,2818.8260,39.6582,943.8650,109.8370,3217.8540,23.8000,139.9240,157.7320,4.0740,0.0000,,1875.6540,92.8940,99.0260,578.5530,3375.5860,943.1720,,7.6720,A,18.4900,440.0620,3510,351020,35,35102030,524114,6324
174729,20191231,2019,INDL,C,D,STD,TNL,USD,,7453.0000,-6.0157,-530.0000,355.0000,1834.0000,88.1030,931.0000,1052.0000,22.5000,1199.0000,,7977.0000,507.0000,816.0000,3380.0000,4043.0000,-524.0000,,271.0000,A,51.6900,4554.0441,2530,253010,25,25301020,531390,6531
174744,20191231,2019,INDL,C,D,STD,EVR,USD,1690.4220,2598.6130,22.2002,869.7160,633.8080,1528.8100,39.1760,469.0040,500.0270,1.9000,0.0000,668.6530,1472.3630,297.4360,326.7870,350.2960,2028.8370,1126.2500,1021.7690,20.1390,A,74.7600,2928.7978,4020,402030,40,40203020,523999,6200
175004,20191231,2019,INDL,C,D,STD,ORBC,USD,172.7370,580.9800,3.0207,235.8040,54.2580,130.6410,78.0620,4.2970,54.9990,0.7860,39.8810,57.5380,343.4640,-18.4230,161.4470,60.5950,272.0130,237.5160,115.1990,21.1490,A,4.2100,328.6410,5010,501010,50,50101010,517410,4899
175007,20191231,2019,INDL,C,D,STD,ALGT,USD,562.2210,3010.8030,54.1956,883.5510,121.8880,1141.4080,16.3030,363.9500,519.8020,4.6970,28.3750,612.5840,2127.2520,232.1170,2258.8890,25.5160,1840.9650,883.5510,-50.3630,76.8010,A,174.0400,2837.3741,2030,203020,20,20302010,481111,4512
175008,20191231,2019,INDL,C,D,STD,FOLD,USD,520.0730,850.2070,1.8653,476.4250,142.8370,187.1960,255.4180,-300.7400,-295.9650,0.5840,14.0410,128.8120,373.7820,-356.3880,81.0200,33.2840,182.2370,476.4250,391.2610,18.8720,A,9.7400,2487.7713,3520,352010,35,35201010,325414,2836
175263,20191231,2019,INDL,C,D,STD,WU,USD,,8758.5000,-0.0945,-39.5000,1450.5000,2789.0000,418.0000,1065.5000,1323.2000,11.5000,0.0000,,8798.0000,1058.3000,386.6000,96.4000,5292.1000,-39.5000,,152.0000,A,26.7800,,4510,451020,45,45102020,522320,6099
175269,20191231,2019,INDL,C,D,STD,CELH,USD,51.5090,90.3820,0.9205,63.4590,23.0910,43.7790,68.9410,-0.8690,-0.8020,0.1200,15.2920,26.6830,26.9230,9.9710,0.9420,8.9560,75.1470,63.4590,24.8260,1.3930,A,4.8300,332.9850,3020,302010,30,30201030,312111,2086
175307,20191231,2019,INDL,C,D,STD,DEI,USD,,9349.3010,15.4649,2712.0720,153.6830,655.9060,175.3700,261.2840,,0.7130,0.0000,,4978.3670,363.7130,2.3680,140.2700,955.2580,4370.9340,,147.0900,A,43.9000,7698.7430,6010,601010,60,60101040,531120,6798
175319,20191231,2019,INDL,C,D,STD,HBI,USD,3224.5650,7353.9860,3.4118,1236.5950,328.8760,4058.3590,362.4490,953.2160,1084.1830,63.0000,1905.8450,1771.4390,6117.3910,600.7200,1075.6830,815.2100,6966.9230,1236.5950,1453.1260,178.5790,A,14.8500,5382.3677,2520,252030,25,25203010,315,2300
175404,20191231,2019,INDL,C,D,STD,FSLR,USD,3599.8340,7515.6890,48.3340,5096.7670,1352.7410,2308.6050,105.4490,201.2150,406.5150,6.6000,497.0960,1318.2080,2418.9220,-114.9330,2803.8370,712.2930,3063.1170,5096.7670,2281.6260,29.6560,A,55.9600,5900.9260,4530,453010,45,45301020,334413,3674
175503,20191231,2019,INDL,C,D,STD,GORO,USD,50.6520,193.0120,2.4060,158.0580,11.0760,83.7190,65.6920,14.6290,38.0460,0.0640,24.1310,27.9720,34.9540,5.8320,132.6950,8.6070,135.3660,158.0580,22.6800,,A,5.5400,363.9337,1510,151040,15,15104030,212221,1040
175607,20191231,2019,INDL,C,D,STD,FRST,USD,,2722.1700,15.6001,377.2410,7.9090,37.2740,24.1820,55.0200,60.6520,0.3500,6.2240,,2344.9290,33.1670,39.1970,2175.7860,133.1100,377.2410,,,A,16.3500,395.3757,4010,401010,40,40101015,522110,6020
175654,20191231,2019,INDL,C,D,STD,WLDN,USD,175.4730,439.9130,14.5497,167.2780,5.4520,308.1260,11.4970,10.0470,25.0740,1.4510,101.4180,131.9780,272.6350,4.8410,34.3480,62.3490,443.0990,167.2780,43.4950,4.9000,A,31.7800,365.3747,2020,202020,20,20202020,541330,8711
175686,20191231,2019,INDL,C,D,STD,PRIM,USD,912.7070,1830.4650,12.9149,628.5020,120.2860,2690.0030,48.6650,140.8750,226.2750,9.7000,263.4130,670.4480,1200.9350,82.3270,618.2730,486.3040,3106.3290,629.5300,242.2590,20.0970,A,22.2400,1082.3096,2010,201030,20,20103010,237120,1623
175689,20191231,2019,INDL,C,D,STD,AWI,USD,244.4000,1493.3000,7.6034,364.9000,45.3000,570.9000,47.9920,238.2000,310.3000,2.5000,68.5000,155.2000,1128.4000,214.5000,559.9000,115.1000,1038.1000,364.9000,89.2000,35.7000,A,93.9700,4509.8082,2010,201020,20,20102010,327993,3290
175900,20190930,2019,INDL,C,D,STD,SBH,USD,1163.5530,2098.4460,-0.5168,-60.3230,71.4950,1965.8690,116.7250,457.7910,565.1910,30.0500,952.9070,456.0790,2158.7690,271.6230,319.6280,104.5390,3876.4110,-60.3230,707.4740,95.3580,A,18.2500,1738.0353,2550,255040,25,25504040,446120,5990
175955,20191231,2019,INDL,C,D,STD,IPGP,USD,1896.6340,2730.4360,45.3062,2401.7260,680.0700,619.8820,53.0110,290.8700,387.1380,5.9600,380.7900,191.9040,327.9930,180.2340,623.8800,248.1240,1314.5810,2402.4430,1704.7300,,A,144.9200,7682.3541,4520,452030,45,45203020,334413,3674
175966,20191231,2019,INDL,C,D,STD,CPRX,USD,111.3640,112.3760,0.8475,87.6300,89.5120,14.7050,103.3970,31.8230,31.8770,0.0760,1.9570,24.0990,24.7460,31.8750,1.0030,10.5370,102.3060,87.6300,87.2650,0.0000,A,3.7500,387.7388,3520,352010,35,35201010,325412,2834
176017,20191231,2019,INDL,C,D,STD,ATHX,USD,37.1710,41.6660,0.1456,23.2710,35.0410,50.4230,159.7920,-45.4880,-44.7900,0.0830,0.0000,12.8370,,-44.5820,3.5820,0.9620,5.6330,23.2710,24.3340,,A,1.2300,196.5442,3520,352010,35,35201010,325414,2836
176022,20191231,2019,INDL,C,D,STD,EBS,USD,686.2000,2327.3000,21.0542,1088.5000,167.8000,353.1000,51.7000,169.6000,277.8000,1.8340,222.5000,216.3000,1238.8000,54.5000,567.0000,275.3000,1106.0000,1088.5000,469.9000,38.4000,A,53.9500,2789.2150,3520,352010,35,35201010,325414,2836
176234,20191231,2019,INDL,C,D,STD,CTT,USD,,663.8650,3.9308,192.6410,11.4870,87.9320,49.0080,-83.7930,-83.7900,0.0260,0.0000,,470.6620,-93.3210,,10.3270,17.4420,193.2030,,18.6160,A,11.4700,562.1218,6010,601010,60,60101080,531190,6798
176247,20191231,2019,INDL,C,D,STD,AIMC,USD,667.3000,4283.7000,29.9316,1922.3000,167.3000,1049.4000,64.2230,238.9000,367.3000,9.2000,222.5000,339.7000,2361.4000,127.2000,391.0000,248.4000,1834.1000,1922.3000,327.6000,73.8000,A,36.2100,2325.5148,2010,201060,20,20106020,333613,3560
176249,20191231,2019,INDL,C,D,STD,TAST,USD,39.7850,1751.4600,6.0621,309.4620,2.9740,1251.7580,51.0490,-10.6540,64.0200,31.5000,13.3340,149.3250,1441.9980,-31.9190,1196.5940,13.7290,1462.7650,309.4620,-109.5400,27.8560,A,7.0500,359.8955,2530,253010,25,25301040,722513,5812
176251,20191231,2019,INDL,C,D,STD,III,USD,99.8010,218.7550,1.8887,89.6740,18.1530,153.1790,47.4780,14.7290,21.4370,1.2870,0.0000,41.2510,129.0810,3.3410,12.5860,77.0760,265.7630,89.6740,58.5500,6.2670,A,2.5300,120.1193,4510,451020,45,45102010,518210,7374
176343,20191231,2019,INDL,C,D,STD,CLNE,USD,293.7920,777.0850,2.6055,533.4080,49.2070,212.1070,204.7230,8.8890,58.5140,0.4120,29.8740,162.5620,234.0560,20.4210,352.5390,147.1130,344.0650,543.0290,131.2300,7.5740,A,2.3400,479.0518,1010,101020,10,10102030,447190,5500
176362,20200430,2019,INDL,C,D,STD,AVAV,USD,503.9270,584.9540,21.1894,509.9010,255.1420,204.3060,24.0640,46.6620,56.5500,0.8280,45.5350,66.9530,75.0530,41.0740,30.4870,149.4970,367.2960,509.9010,436.9740,,A,61.7400,1450.0966,2010,201010,20,20101010,336411,3721
176523,20191231,2019,INDL,C,D,STD,NCMI,USD,254.3000,1130.0000,-4.8924,-379.5000,55.9000,134.5000,77.5690,161.7000,202.0000,0.5310,0.0000,119.5000,1251.2000,36.1000,54.7000,177.4000,444.8000,-121.2000,134.8000,58.0000,A,7.2900,565.4780,5020,502010,50,50201010,541850,7310
176567,20190630,2019,INDL,C,D,STD,SMCI,USD,1421.7710,1682.5940,18.8369,941.0150,248.1640,2980.6360,49.9560,154.1500,178.3520,3.6700,670.1880,605.9690,741.4180,71.9180,207.3370,476.6740,3500.3600,941.1760,815.8020,6.6900,A,24.0200,966.6486,4520,452020,45,45202030,334111,3570
176591,20191231,2019,INDL,C,D,STD,EIG,USD,,4004.1000,37.1807,1165.8000,154.9000,632.5000,31.3550,194.4000,203.4000,0.7040,0.0000,,2838.3000,157.1000,37.8000,855.0000,835.9000,1165.8000,,0.6000,A,41.7500,,4030,403010,40,40301040,524126,6331
176593,20191231,2019,INDL,C,D,STD,PRTS,USD,62.3730,87.9460,0.2312,12.3770,2.2730,196.4340,36.1670,-5.9760,0.3760,0.8430,52.5000,59.9460,75.5660,-31.5480,23.2050,2.6690,280.6570,12.3800,2.4270,1.8970,A,2.2000,79.5674,2550,255020,25,25502020,454110,5961
176602,20191231,2019,INDL,C,D,STD,ESGR,USD,,19363.3150,201.3845,4331.7940,703.0850,1178.6170,21.5120,921.4080,956.9910,1.4440,0.0000,,14068.1730,938.0890,46.7470,3405.7250,2573.1110,4856.3510,,52.5410,A,206.8600,4449.9723,4030,403010,40,40301050,524126,6331
176670,20190630,2019,INDL,C,D,STD,ARAY,USD,344.0750,438.1810,0.5634,49.8710,76.7980,247.8680,88.5220,4.2810,12.5470,0.9470,120.8230,192.1810,388.3100,-16.4300,17.1220,112.2460,418.7850,49.8710,151.8940,15.0840,A,2.8200,342.5801,3510,351010,35,35101010,334510,3845
176701,20191231,2019,INDL,C,D,STD,IBKR,USD,,71676.0000,18.9186,1452.0000,2882.0000,568.0000,76.7500,1800.0000,1831.0000,1.6430,1916.0000,,63736.0000,161.0000,180.0000,36073.0000,2580.0000,7940.0000,,643.0000,A,46.6200,,4020,402030,40,40203020,523120,6211
176703,20190930,2019,INDL,C,D,STD,ESSA,USD,,1799.4270,16.7395,189.5080,48.4260,22.8250,11.3210,23.4800,24.8730,0.2620,0.2400,,1609.9190,12.6230,14.3350,1328.6530,75.9160,189.5080,,,A,16.9500,185.8908,4010,401020,40,40102010,522120,6036
176760,20191231,2019,INDL,C,D,STD,UFS,USD,1518.0000,4903.0000,41.7714,2376.0000,61.0000,4225.0000,56.8810,266.0000,559.0000,10.0000,786.0000,766.0000,2527.0000,84.0000,2648.0000,638.0000,5220.0000,2376.0000,752.0000,55.0000,A,38.2400,2175.1294,1510,151050,15,15105020,322121,2621
176766,20190930,2019,INDL,C,D,STD,TFSL,USD,,14542.3560,6.0606,1696.7540,31.7280,206.6660,279.9630,142.5120,165.4620,,5.8290,,12845.6020,80.2370,61.5770,13195.7450,502.5510,1696.7540,,,A,19.6800,5044.9333,4010,401020,40,40102010,522120,6035
176828,20191231,2019,INDL,C,D,STD,CARE,USD,,4006.1080,17.9658,473.1110,41.3860,50.1770,26.3340,55.6260,60.9610,0.9770,38.0380,,3532.9970,26.5750,87.1420,2846.0040,175.8020,473.1110,,,A,23.7200,624.6425,4010,401010,40,40101015,522110,6020
176928,20190630,2019,INDL,C,D,STD,BR,USD,1042.3000,3880.7000,9.8644,1127.5000,273.1000,2959.4000,114.3000,652.7000,825.3000,11.0000,21.1000,802.6000,2753.2000,482.1000,189.0000,664.0000,4362.2000,1127.5000,239.7000,45.9000,A,123.5400,14593.8240,4510,451020,45,45102020,541512,7373
176973,20191231,2019,INDL,C,D,STD,GLRE,USD,,1355.1930,12.8989,477.1830,25.8130,505.5710,36.9940,-43.9960,-43.9750,0.0400,0.0000,,878.0100,-3.9860,0.3000,279.0180,491.3970,477.1830,,6.2630,A,10.1100,,4030,403010,40,40301050,524130,6331
177009,20191231,2019,INDL,C,D,STD,FRBA,USD,,2011.5870,11.0657,226.3930,16.7510,29.7880,20.4590,31.0090,32.6960,0.2210,1.3630,,1785.1940,13.4450,20.0810,1706.3290,88.1650,226.3930,,,A,11.0500,226.0720,4010,401010,40,40101015,522110,6020
177108,20191231,2019,INDL,C,D,STD,CNK,USD,634.9900,5828.0170,12.2560,1435.8140,488.3130,2614.5910,117.1520,407.3960,668.5080,32.5000,21.6860,708.8000,4379.6950,191.3860,3118.3270,87.8040,3283.0990,1448.3220,-73.8100,128.5650,A,33.8500,3965.5952,5020,502020,50,50202010,512131,7830
177109,20191231,2019,INDL,C,D,STD,CAI,USD,499.1280,2901.7650,33.7190,589.3750,46.4640,121.2420,17.4790,130.2820,244.2090,0.2180,0.0000,287.4060,2208.5250,31.0110,1826.9350,159.6800,416.5400,693.2400,211.7220,79.1580,A,28.9800,506.5414,2010,201070,20,20107010,532411,7359
177111,20191231,2019,INDL,C,D,STD,TTGT,USD,87.4310,221.6080,5.4348,152.9510,52.4870,31.5620,28.1430,22.7390,27.7380,0.6490,0.0000,16.4030,68.6570,16.8750,38.7560,27.1020,133.9570,152.9510,71.0280,0.9000,A,26.1000,734.5323,5020,502010,50,50201010,5418,7310
177227,20191231,2019,INDL,C,D,STD,PODD,USD,591.0000,1142.9000,1.2108,75.9000,213.7000,232.7000,62.6850,50.0000,77.9000,1.3500,101.0000,157.7000,1067.0000,11.6000,415.5000,82.8000,738.2000,75.9000,433.3000,45.1000,A,171.2000,10731.6720,3510,351010,35,35101010,334510,3845
177257,20191231,2019,INDL,C,D,STD,INFN,USD,942.8310,1628.3380,2.1340,386.5350,109.2010,820.2790,181.1340,-202.8460,-83.0650,3.2610,340.4290,715.3190,1241.8030,-386.6180,218.8740,349.6450,1298.8650,386.5350,227.5120,31.6570,A,7.9400,1438.2040,4520,452010,45,45201020,334118,3576
177287,20191231,2019,INDL,C,D,STD,JAZZ,USD,1630.2680,5538.8970,55.4137,3110.9260,637.3440,112.5880,56.1410,642.3490,1012.5050,1.6200,78.6080,364.4900,2427.9160,523.3670,270.8910,355.9870,2161.7610,3110.9810,1265.7780,72.2610,A,149.2800,8380.7285,3520,352020,35,35202010,325412,2834
177315,20191231,2019,INDL,C,D,STD,LLNW,USD,62.8130,209.3690,1.4069,166.5370,18.3350,99.8970,118.3680,-15.7250,4.3400,0.6100,0.0000,28.6280,42.8320,-16.0440,58.9780,37.6260,200.6340,166.5370,34.1850,0.0760,A,4.0800,482.9414,4510,451020,45,45102030,517311,7370
177367,20191231,2019,INDL,C,D,STD,CDXC,USD,33.5180,40.2470,0.3433,20.4450,18.8120,19.5140,59.5620,-29.0670,-28.0590,0.1100,11.5350,15.0630,19.8020,-32.1470,4.6560,2.1750,46.2910,20.4450,18.4550,0.8470,A,4.3100,256.7122,3520,352030,35,35203010,325411,2833
177376,20191231,2019,INDL,C,D,STD,DFS,USD,,113996.0000,36.4203,11296.0000,6924.0000,9047.0000,310.1570,4778.0000,4942.0000,17.2000,0.0000,,102137.0000,2957.0000,1057.0000,93555.0000,13989.0000,11859.0000,,943.0000,A,84.8200,26307.5167,4020,402020,40,40202010,522210,6141
177637,20191231,2019,INDL,C,D,STD,AMC,USD,673.1000,13675.8000,11.6919,1214.2000,265.0000,4663.5000,103.8500,235.8000,654.5000,38.8720,37.5000,1933.2000,12461.6000,-149.1000,7445.2000,265.9000,5471.0000,1214.2000,-1260.1000,340.8000,A,7.2400,751.8740,5020,502020,50,50202010,512131,7830
177640,20191231,2019,INDL,C,D,STD,TIPT,USD,,2198.2860,11.5170,398.0620,133.1170,653.0450,34.5630,49.8410,63.1100,1.0090,98.7200,,1786.8710,18.3610,122.1280,845.1500,765.1300,411.4150,,27.0590,A,8.1400,,4030,403010,40,40301040,524126,6331
177744,20191231,2019,INDL,C,D,STD,PRO,USD,385.9450,513.3070,3.8704,164.9960,306.0770,87.1830,42.6300,-52.5170,-38.6470,1.4130,0.0000,196.1340,348.3110,-69.0810,41.3440,65.0740,250.3340,164.9960,189.8110,14.7650,A,59.9200,2554.3896,4510,451030,45,45103010,518210,7370
177780,20191231,2019,INDL,C,D,STD,SCOR,USD,153.9830,723.6950,3.6962,258.9740,46.5900,186.8440,70.0650,-62.7240,-19.8700,1.3000,0.0000,190.2370,464.7210,-338.9960,68.3820,71.8530,388.6450,258.9740,-36.2540,26.4260,A,4.9400,346.1211,5020,502010,50,50201010,519130,7370
177881,20191231,2019,INDL,C,D,STD,MASI,USD,996.0620,1396.1280,21.7497,1167.8740,567.6870,285.1780,53.6960,221.2160,244.7030,1.6000,115.8710,172.2190,228.2540,196.2160,239.0630,166.8410,937.8370,1167.8740,823.8430,0.3280,A,158.0600,8487.1898,3510,351010,35,35101010,334510,3845
177943,20191231,2019,INDL,C,D,STD,DHX,USD,33.0720,278.3210,2.9896,161.1950,5.3810,16.2370,53.9180,19.2620,29.0050,0.5590,0.0000,74.1030,117.1260,12.5510,40.0640,23.5110,149.3700,161.1950,-41.0310,0.7030,A,3.0100,162.2932,5020,502030,50,50203010,561311,7361
177966,20191231,2019,INDL,C,D,STD,ALSN,USD,686.0000,4450.0000,6.6074,781.0000,192.0000,1137.0000,118.2000,887.0000,1054.0000,3.7000,199.0000,417.0000,3669.0000,604.0000,616.0000,253.0000,2698.0000,781.0000,269.0000,134.0000,A,48.3200,5711.4240,2010,201060,20,20106010,336350,3714
177983,20191231,2019,INDL,C,D,STD,G,USD,1551.6760,4454.1840,8.8849,1689.1710,467.0960,2208.9370,190.1180,406.6940,535.0240,96.5000,0.0000,910.2110,2765.0130,304.8810,618.3730,933.4250,3520.5430,1689.1710,641.4650,50.7790,A,42.1700,8017.2761,4510,451020,45,45102020,518210,7374
178015,20200131,2019,INDL,C,D,STD,LULU,USD,1807.9380,3281.3540,14.9769,1952.2180,1093.5050,1593.9770,130.3490,889.1100,1051.0430,19.0000,518.5130,620.4180,1329.1360,645.5960,1361.3570,40.2190,3979.2960,1952.2180,1187.5200,,A,231.6700,31204.2471,2520,252030,25,25203010,315240,2300
178073,20191231,2019,INDL,C,D,STD,RILY,USD,,2318.1780,13.3716,360.6600,104.2680,79.4950,26.9720,168.9200,187.9680,0.9820,451.5510,,1923.3110,81.6110,60.5360,1116.4530,652.1120,390.2510,,50.2050,A,25.1800,679.1550,4020,402030,40,40203020,541990,7389
178083,20200131,2019,INDL,C,D,STD,VMW,USD,6691.0000,26294.0000,16.7797,7009.0000,2915.0000,1265.0000,417.7060,1930.0000,2464.0000,31.0000,0.0000,10324.0000,19285.0000,6412.0000,2166.0000,3366.0000,10811.0000,7009.0000,-3633.0000,149.0000,A,151.7900,61845.5504,4510,451030,45,45103020,541512,7373
178310,20191231,2019,INDL,C,D,STD,TDC,USD,1014.0000,2057.0000,2.3625,262.0000,,803.0000,110.9000,61.0000,211.0000,8.5350,31.0000,886.0000,1795.0000,-20.0000,401.0000,421.0000,1899.0000,262.0000,128.0000,26.0000,A,26.7700,2968.7930,4510,451030,45,45103020,518210,7370
178507,20191231,2019,INDL,C,D,STD,MSCI,USD,2081.7770,4204.4390,-0.9047,-76.7140,1506.5670,294.9610,84.7950,755.7010,835.1100,3.3960,0.0000,900.7860,4281.1530,563.6480,257.1140,499.2680,1557.7960,-76.7140,1180.9910,148.0410,A,258.1800,21892.3731,4020,402030,40,40203040,523930,6282
178519,20191231,2019,INDL,C,D,STD,LPLA,USD,,5880.2380,12.7611,1023.8730,590.2090,4585.7510,80.2340,877.9920,1039.1050,4.3430,46.4470,,4856.3650,559.8800,635.5210,1369.8570,5624.8560,1023.8730,,130.0010,A,92.2500,7401.5865,4020,402030,40,40203020,523120,6211
178539,20191231,2019,INDL,C,D,STD,ROIC,USD,,2913.7570,10.1235,1179.3480,3.8000,174.0640,116.4960,103.1450,,0.0730,0.0000,,1621.9290,48.8440,,58.8210,295.0400,1291.8280,,61.6870,A,17.6600,2057.3194,6010,601010,60,60101070,531120,6798
178552,20191231,2019,INDL,C,D,STD,TGH,USD,421.3330,5202.6170,22.1651,1259.3790,180.5520,191.0250,56.8180,213.8490,476.3120,0.1700,53.2140,299.8450,3916.9720,56.7240,4168.5550,174.5430,707.4810,1285.6450,121.4880,166.6810,A,10.7100,608.5208,2010,201070,20,20107010,532411,7359
